grid_id,date,time,gmv,const,cnt_call
OL10F1i679j397,2018/11/14,4,0.259692887,1,-1.242784157
OL10F1i679j397,2018/11/14,5,0.239983687,1,-1.234688256
OL10F1i679j397,2018/11/14,6,0.201026662,1,-1.327791125
OL10F1i679j397,2018/11/14,7,0.201277758,1,-1.339934977
OL10F1i679j397,2018/11/14,8,0.216864279,1,-1.348030879
OL10F1i679j397,2018/11/14,9,0.188026556,1,-1.354102805
OL10F1i679j397,2018/11/14,10,0.284897754,1,-1.370294609
OL10F1i679j397,2018/11/14,11,0.323285793,1,-1.285287641
OL10F1i679j397,2018/11/14,12,0.560825312,1,-1.145633337
OL10F1i679j397,2018/11/14,13,0.749749877,1,-0.854180877
OL10F1i679j397,2018/11/14,14,1.768339718,1,-0.008159151
OL10F1i679j397,2018/11/14,15,2.707892378,1,1.032164215
OL10F1i679j397,2018/11/14,16,2.81181901,1,1.341832454
OL10F1i679j397,2018/11/14,17,1.826582913,1,0.554506016
OL10F1i679j397,2018/11/14,18,2.96437049,1,1.248729585
OL10F1i679j397,2018/11/14,19,2.442949972,1,0.908701714
OL10F1i679j397,2018/11/14,20,1.899567809,1,0.178046588
OL10F1i679j397,2018/11/14,21,1.88500299,1,0.159830809
OL10F1i679j397,2018/11/14,22,1.765458914,1,0.121375276
OL10F1i679j397,2018/11/14,23,1.68858883,1,0.240789826
OL10F1i679j397,2018/11/14,24,2.00341404,1,0.329844744
OL10F1i679j397,2018/11/14,25,2.410530107,1,0.637489008
OL10F1i679j397,2018/11/14,26,2.195042528,1,0.558553967
OL10F1i679j397,2018/11/14,27,2.376299381,1,0.793335116
OL10F1i679j397,2018/11/14,28,2.115997926,1,0.538314213
OL10F1i679j397,2018/11/14,29,2.168829565,1,0.445211343
OL10F1i679j397,2018/11/14,30,2.331092162,1,0.5970095
OL10F1i679j397,2018/11/14,31,2.233741036,1,0.659752738
OL10F1i679j397,2018/11/14,32,2.092944075,1,0.495810729
OL10F1i679j397,2018/11/14,33,2.308333937,1,0.688088394
OL10F1i679j397,2018/11/14,34,2.981927437,1,1.307424872
OL10F1i679j397,2018/11/14,35,2.86642935,1,1.507798439
OL10F1i679j397,2018/11/14,36,2.406888593,1,1.060499871
OL10F1i679j397,2018/11/14,37,2.423872842,1,1.111099256
OL10F1i679j397,2018/11/14,38,2.201134395,1,0.9593011
OL10F1i679j397,2018/11/14,39,1.929377757,1,0.49985868
OL10F1i679j397,2018/11/14,40,1.921828789,1,0.449259294
OL10F1i679j397,2018/11/14,41,1.711292631,1,0.299485113
OL10F1i679j397,2018/11/14,42,2.203969433,1,0.669872615
OL10F1i679j397,2018/11/14,43,1.936568015,1,0.447235319
OL10F1i679j397,2018/11/14,44,2.007917693,1,0.576769746
OL10F1i679j397,2018/11/14,45,1.650006594,1,0.012080603
OL10F1i679j397,2018/11/14,46,0.751991189,1,-0.665951163
OL10F1i679j397,2018/11/14,47,0.38335222,1,-1.056578419
OL10F1i679j397,2018/11/15,0,0.308664075,1,-1.194208747
OL10F1i679j397,2018/11/15,1,0.540297266,1,-1.044434566
OL10F1i679j397,2018/11/15,2,0.322423655,1,-1.159801165
OL10F1i679j397,2018/11/15,3,0.24575519,1,-1.210400551
OL10F1i679j397,2018/11/15,4,0.26464307,1,-1.220520428
OL10F1i679j397,2018/11/15,5,0.213306876,1,-1.313623297
OL10F1i679j397,2018/11/15,6,0.23360609,1,-1.260999936
OL10F1i679j397,2018/11/15,7,0.261287286,1,-1.341958953
OL10F1i679j397,2018/11/15,8,0.119969579,1,-1.445181699
OL10F1i679j397,2018/11/15,9,0.087899765,1,-1.495781085
OL10F1i679j397,2018/11/15,10,0.189137317,1,-1.402678215
OL10F1i679j397,2018/11/15,11,0.283952742,1,-1.315647272
OL10F1i679j397,2018/11/15,12,0.493493174,1,-1.141585386
OL10F1i679j397,2018/11/15,13,0.615122709,1,-0.837989073
OL10F1i679j397,2018/11/15,14,1.881121512,1,-0.012207102
OL10F1i679j397,2018/11/15,15,3.122902515,1,1.275041266
OL10F1i679j397,2018/11/15,16,2.632840577,1,1.117171183
OL10F1i679j397,2018/11/15,17,1.692923023,1,0.252933678
OL10F1i679j397,2018/11/15,18,2.867343439,1,1.185986347
OL10F1i679j397,2018/11/15,19,2.294632493,1,0.736663804
OL10F1i679j397,2018/11/15,20,2.110215291,1,0.420923638
OL10F1i679j397,2018/11/15,21,1.856460892,1,0.121375276
OL10F1i679j397,2018/11/15,22,1.971933004,1,0.323772818
OL10F1i679j397,2018/11/15,23,2.101221593,1,0.532242286
OL10F1i679j397,2018/11/15,24,2.226268758,1,0.57474577
OL10F1i679j397,2018/11/15,25,2.148311415,1,0.516050483
OL10F1i679j397,2018/11/15,26,1.815284819,1,0.303533064
OL10F1i679j397,2018/11/15,27,1.951377746,1,0.364252326
OL10F1i679j397,2018/11/15,28,2.210423719,1,0.412827737
OL10F1i679j397,2018/11/15,29,2.341565226,1,0.601057451
OL10F1i679j397,2018/11/15,30,2.358307037,1,0.692136345
OL10F1i679j397,2018/11/15,31,1.596476091,1,0.433067491
OL10F1i679j397,2018/11/15,32,1.1751836,1,-0.014231077
OL10F1i679j397,2018/11/15,33,2.026642298,1,0.576769746
OL10F1i679j397,2018/11/15,34,2.871104935,1,1.315520774
OL10F1i679j397,2018/11/15,35,3.016511924,1,1.663644546
OL10F1i679j397,2018/11/15,36,2.855125071,1,1.687932251
OL10F1i679j397,2018/11/15,37,2.45499517,1,1.283137167
OL10F1i679j397,2018/11/15,38,2.289245675,1,0.866198231
OL10F1i679j397,2018/11/15,39,2.088374866,1,0.738687779
OL10F1i679j397,2018/11/15,40,1.950698673,1,0.609153352
OL10F1i679j397,2018/11/15,41,1.870372614,1,0.479618925
OL10F1i679j397,2018/11/15,42,1.861897188,1,0.483666876
OL10F1i679j397,2018/11/15,43,1.973177352,1,0.572721795
OL10F1i679j397,2018/11/15,44,1.77434871,1,0.49985868
OL10F1i679j397,2018/11/15,45,1.532760729,1,-0.048638659
OL10F1i679j397,2018/11/15,46,0.461811755,1,-0.789413663
OL10F1i679j397,2018/11/15,47,0.051330009,1,-1.293383543
OL10F1i679j397,2018/11/16,0,0.052552093,1,-1.37434256
OL10F1i679j397,2018/11/16,1,0.074370254,1,-1.445181699
OL10F1i679j397,2018/11/16,2,0.192138102,1,-1.271119813
OL10F1i679j397,2018/11/16,3,0.284576153,1,-1.240760182
OL10F1i679j397,2018/11/16,4,0.216344769,1,-1.246832108
OL10F1i679j397,2018/11/16,5,0.105488871,1,-1.331839076
OL10F1i679j397,2018/11/16,6,0.136253727,1,-1.390534363
OL10F1i679j397,2018/11/16,7,0.117187729,1,-1.392558338
OL10F1i679j397,2018/11/16,8,0.184982478,1,-1.368270633
OL10F1i679j397,2018/11/16,9,0.169352664,1,-1.380414486
OL10F1i679j397,2018/11/16,10,0.252716617,1,-1.394582314
OL10F1i679j397,2018/11/16,11,0.358950118,1,-1.263023911
OL10F1i679j397,2018/11/16,12,0.383224816,1,-1.220520428
OL10F1i679j397,2018/11/16,13,0.586307251,1,-0.815725344
OL10F1i679j397,2018/11/16,14,1.678688464,1,-0.085070217
OL10F1i679j397,2018/11/16,15,3.163371065,1,1.311472823
OL10F1i679j397,2018/11/16,16,1.576317887,1,0.305557039
OL10F1i679j397,2018/11/16,17,1.033371122,1,-0.323899316
OL10F1i679j397,2018/11/16,18,2.824701607,1,1.196106224
OL10F1i679j397,2018/11/16,19,2.131304902,1,0.635465033
OL10F1i679j397,2018/11/16,20,2.103462905,1,0.643560934
OL10F1i679j397,2018/11/16,21,1.984612745,1,0.348060523
OL10F1i679j397,2018/11/16,22,2.084492151,1,0.489738802
OL10F1i679j397,2018/11/16,23,1.879160982,1,0.354132449
OL10F1i679j397,2018/11/16,24,2.300145478,1,0.767023435
OL10F1i679j397,2018/11/16,25,2.0000731,1,0.775119337
OL10F1i679j397,2018/11/16,26,2.339318966,1,0.872270157
OL10F1i679j397,2018/11/16,27,2.388452192,1,0.941085321
OL10F1i679j397,2018/11/16,28,3.093244709,1,1.606973234
OL10F1i679j397,2018/11/16,29,2.653158345,1,1.293257044
OL10F1i679j397,2018/11/16,30,1.310504684,1,-0.117453824
OL10F1i679j397,2018/11/16,31,1.655216531,1,0.327820769
OL10F1i679j397,2018/11/16,32,2.058626764,1,0.631417082
OL10F1i679j397,2018/11/16,33,2.071561313,1,0.698208271
OL10F1i679j397,2018/11/16,34,1.841005486,1,0.586889623
OL10F1i679j397,2018/11/16,35,0.746333484,1,-0.368426776
OL10F1i679j397,2018/11/16,36,0.529643611,1,-0.752982106
OL10F1i679j397,2018/11/16,37,0.124778752,1,-1.169921042
OL10F1i679j397,2018/11/16,38,0.095435126,1,-1.348030879
OL10F1i679j397,2018/11/16,39,0.183139456,1,-1.078842148
OL10F1i679j397,2018/11/16,40,1.271626822,1,0.169950686
OL10F1i679j397,2018/11/16,41,2.233029803,1,1.07871565
OL10F1i679j397,2018/11/16,42,2.408669769,1,1.129315035
OL10F1i679j397,2018/11/16,43,1.966342092,1,0.657728762
OL10F1i679j397,2018/11/16,44,2.062187878,1,0.714400074
OL10F1i679j397,2018/11/16,45,1.695894123,1,0.050536136
OL10F1i679j397,2018/11/16,46,0.398337594,1,-0.89263641
OL10F1i679j397,2018/11/16,47,0.124638979,1,-1.228616329
OL10F1i679j397,2018/11/19,0,0.036349583,1,-1.40065424
OL10F1i679j397,2018/11/19,1,0.034671072,1,-1.431013871
OL10F1i679j397,2018/11/19,2,0.033982104,1,-1.463397478
OL10F1i679j397,2018/11/19,3,0.038796225,1,-1.501853011
OL10F1i679j397,2018/11/19,4,0.044142225,1,-1.47149338
OL10F1i679j397,2018/11/19,5,0.077530603,1,-1.386486412
OL10F1i679j397,2018/11/19,6,0.079774389,1,-1.461373503
OL10F1i679j397,2018/11/19,7,0.105598957,1,-1.424941945
OL10F1i679j397,2018/11/19,8,0.059023697,1,-1.47149338
OL10F1i679j397,2018/11/19,9,0.158556763,1,-1.402678215
OL10F1i679j397,2018/11/19,10,0.217738787,1,-1.384462437
OL10F1i679j397,2018/11/19,11,0.170479505,1,-1.28123969
OL10F1i679j397,2018/11/19,12,0.324308732,1,-1.084914074
OL10F1i679j397,2018/11/19,13,0.184728908,1,-1.074794197
OL10F1i679j397,2018/11/19,14,2.04278791,1,0.28329331
OL10F1i679j397,2018/11/19,15,2.686638256,1,1.131339011
OL10F1i679j397,2018/11/19,16,0.503543208,1,-0.761078007
OL10F1i679j397,2018/11/19,17,0.258698397,1,-1.141585386
OL10F1i679j397,2018/11/19,18,2.691368266,1,1.297304995
OL10F1i679j397,2018/11/19,19,1.951101911,1,0.576769746
OL10F1i679j397,2018/11/19,20,1.95696742,1,0.449259294
OL10F1i679j397,2018/11/19,21,1.900843081,1,0.317700892
OL10F1i679j397,2018/11/19,22,1.830604164,1,0.354132449
OL10F1i679j397,2018/11/19,23,2.072780923,1,0.621297205
OL10F1i679j397,2018/11/19,24,2.037436963,1,0.50390663
OL10F1i679j397,2018/11/19,25,1.894521145,1,0.335916671
OL10F1i679j397,2018/11/19,26,1.666669241,1,0.173998637
OL10F1i679j397,2018/11/19,27,2.078671171,1,0.54843409
OL10F1i679j397,2018/11/19,28,2.288598762,1,0.686064418
OL10F1i679j397,2018/11/19,29,2.111855457,1,0.712376099
OL10F1i679j397,2018/11/19,30,2.315261967,1,0.740711755
OL10F1i679j397,2018/11/19,31,2.317644289,1,0.868222206
OL10F1i679j397,2018/11/19,32,2.186672241,1,0.831790649
OL10F1i679j397,2018/11/19,33,2.531006826,1,1.054427945
OL10F1i679j397,2018/11/19,34,2.640939977,1,1.141458888
OL10F1i679j397,2018/11/19,35,3.070406083,1,1.734483686
OL10F1i679j397,2018/11/19,36,2.702120875,1,1.358024258
OL10F1i679j397,2018/11/19,37,2.36458939,1,1.119195158
OL10F1i679j397,2018/11/19,38,2.10367442,1,0.912749665
OL10F1i679j397,2018/11/19,39,1.928187833,1,0.615225279
OL10F1i679j397,2018/11/19,40,1.840107477,1,0.607129377
OL10F1i679j397,2018/11/19,41,2.259174735,1,0.898581837
OL10F1i679j397,2018/11/19,42,2.152722298,1,0.890485936
OL10F1i679j397,2018/11/19,43,2.07126445,1,0.657728762
OL10F1i679j397,2018/11/19,44,1.542746443,1,0.202334293
OL10F1i679j397,2018/11/19,45,1.514947739,1,-0.068878414
OL10F1i679j397,2018/11/19,46,0.742792161,1,-0.698334769
OL10F1i679j397,2018/11/19,47,0.210736541,1,-1.192184772
OL10F1i679j397,2018/11/20,0,0.159020611,1,-1.265047887
OL10F1i679j397,2018/11/20,1,0.195298451,1,-1.279215715
OL10F1i679j397,2018/11/20,2,0.131459397,1,-1.291359567
OL10F1i679j397,2018/11/20,3,0.373680685,1,-1.133489485
OL10F1i679j397,2018/11/20,4,0.141777844,1,-1.327791125
OL10F1i679j397,2018/11/20,5,0.195116623,1,-1.313623297
OL10F1i679j397,2018/11/20,6,0.196029475,1,-1.305527395
OL10F1i679j397,2018/11/20,7,0.179938288,1,-1.366246658
OL10F1i679j397,2018/11/20,8,0.139316359,1,-1.396606289
OL10F1i679j397,2018/11/20,9,0.133616598,1,-1.35207883
OL10F1i679j397,2018/11/20,10,0.252004147,1,-1.37839051
OL10F1i679j397,2018/11/20,11,0.271634183,1,-1.337911002
OL10F1i679j397,2018/11/20,12,0.451166759,1,-1.159801165
OL10F1i679j397,2018/11/20,13,0.459691662,1,-0.929067967
OL10F1i679j397,2018/11/20,14,1.670821606,1,-0.050662635
OL10F1i679j397,2018/11/20,15,3.428334499,1,1.546253972
OL10F1i679j397,2018/11/20,16,2.010673567,1,0.76904741
OL10F1i679j397,2018/11/20,17,1.379326082,1,0.289365236
OL10F1i679j397,2018/11/20,18,2.816290502,1,1.244681634
OL10F1i679j397,2018/11/20,19,2.101544431,1,0.609153352
OL10F1i679j397,2018/11/20,20,2.004307102,1,0.42901954
OL10F1i679j397,2018/11/20,21,1.900478187,1,0.305557039
OL10F1i679j397,2018/11/20,22,1.822343964,1,0.244837777
OL10F1i679j397,2018/11/20,23,2.079522177,1,0.509978557
OL10F1i679j397,2018/11/20,24,2.015194536,1,0.327820769
OL10F1i679j397,2018/11/20,25,2.299778111,1,0.69416032
OL10F1i679j397,2018/11/20,26,2.250564484,1,0.684040443
OL10F1i679j397,2018/11/20,27,2.147893334,1,0.493786753
OL10F1i679j397,2018/11/20,28,2.275544231,1,0.588913598
OL10F1i679j397,2018/11/20,29,2.135243278,1,0.505930606
OL10F1i679j397,2018/11/20,30,2.30512411,1,0.706304172
OL10F1i679j397,2018/11/20,31,2.283098146,1,0.785239214
OL10F1i679j397,2018/11/20,32,2.330152097,1,0.935013395
OL10F1i679j397,2018/11/20,33,2.499108945,1,1.094907453
OL10F1i679j397,2018/11/20,34,3.041390243,1,1.360048233
OL10F1i679j397,2018/11/20,35,2.738866274,1,1.420767496
OL10F1i679j397,2018/11/20,36,2.883835391,1,1.445055201
OL10F1i679j397,2018/11/20,37,2.945252542,1,1.819490654
OL10F1i679j397,2018/11/20,38,1.805698633,1,0.684040443
OL10F1i679j397,2018/11/20,39,0.438299004,1,-0.672023089
OL10F1i679j397,2018/11/20,40,0.947272324,1,-0.174125135
OL10F1i679j397,2018/11/20,41,1.007072811,1,-0.095190094
OL10F1i679j397,2018/11/20,42,0.811863418,1,-0.078998291
OL10F1i679j397,2018/11/20,43,0.781120827,1,-0.384618579
OL10F1i679j397,2018/11/20,44,1.415930471,1,0.364252326
OL10F1i679j397,2018/11/20,45,1.626730096,1,0.313652941
OL10F1i679j397,2018/11/20,46,0.315576025,1,-0.987763254
OL10F1i679j397,2018/11/20,47,0.029714705,1,-1.424941945
OL10F1i679j397,2018/11/21,0,0.016119637,1,-1.453277601
OL10F1i679j397,2018/11/21,1,0.028398614,1,-1.47149338
OL10F1i679j397,2018/11/21,2,0.005912512,1,-1.528164692
OL10F1i679j397,2018/11/21,3,0.012516467,1,-1.540308544
OL10F1i679j397,2018/11/21,4,0.009237373,1,-1.560548298
OL10F1i679j397,2018/11/21,5,0.016061501,1,-1.552452397
OL10F1i679j397,2018/11/21,6,0.001236927,1,-1.562572274
OL10F1i679j397,2018/11/21,7,0.069953187,1,-1.485661208
OL10F1i679j397,2018/11/21,8,0.049101066,1,-1.481613257
OL10F1i679j397,2018/11/21,9,0.098179868,1,-1.44922965
OL10F1i679j397,2018/11/21,10,0.205582265,1,-1.40065424
OL10F1i679j397,2018/11/21,11,0.263116701,1,-1.319695223
OL10F1i679j397,2018/11/21,12,0.338261272,1,-1.220520428
OL10F1i679j397,2018/11/21,13,0.378573969,1,-1.001931082
OL10F1i679j397,2018/11/21,14,1.87665002,1,0.11530335
OL10F1i679j397,2018/11/21,15,2.754113877,1,1.171818519
OL10F1i679j397,2018/11/21,16,1.296402476,1,-6.32E-05
OL10F1i679j397,2018/11/21,17,0.565298041,1,-0.65380731
OL10F1i679j397,2018/11/21,18,2.523290874,1,0.939061346
OL10F1i679j397,2018/11/21,19,1.938837777,1,0.366276302
OL10F1i679j397,2018/11/21,20,2.079280976,1,0.42901954
OL10F1i679j397,2018/11/21,21,1.888774381,1,0.285317285
OL10F1i679j397,2018/11/21,22,1.984778494,1,0.437115442
OL10F1i679j397,2018/11/21,23,1.971894659,1,0.42901954
OL10F1i679j397,2018/11/21,24,2.167031073,1,0.54843409
OL10F1i679j397,2018/11/21,25,2.467213538,1,0.856078354
OL10F1i679j397,2018/11/21,26,2.347471553,1,0.750831632
OL10F1i679j397,2018/11/21,27,2.251130997,1,0.637489008
OL10F1i679j397,2018/11/21,28,2.547230365,1,0.93703737
OL10F1i679j397,2018/11/21,29,2.201810995,1,0.615225279
OL10F1i679j397,2018/11/21,30,2.078757756,1,0.655704787
OL10F1i679j397,2018/11/21,31,2.225635451,1,0.67189659
OL10F1i679j397,2018/11/21,32,2.275305504,1,0.647608885
OL10F1i679j397,2018/11/21,33,2.595416105,1,0.989660731
OL10F1i679j397,2018/11/21,34,3.426553324,1,1.955097007
OL10F1i679j397,2018/11/21,35,2.913328685,1,1.661620571
OL10F1i679j397,2018/11/21,36,2.741982094,1,1.368144135
OL10F1i679j397,2018/11/21,37,2.21634489,1,1.094907453
OL10F1i679j397,2018/11/21,38,2.02983357,1,0.696184295
OL10F1i679j397,2018/11/21,39,1.944646387,1,0.692136345
OL10F1i679j397,2018/11/21,40,1.806517479,1,0.424971589
OL10F1i679j397,2018/11/21,41,1.861023917,1,0.47759495
OL10F1i679j397,2018/11/21,42,2.534372505,1,1.20217815
OL10F1i679j397,2018/11/21,43,1.8908116,1,0.560577942
OL10F1i679j397,2018/11/21,44,1.809191716,1,0.544386139
OL10F1i679j397,2018/11/21,45,1.601207338,1,-0.002087225
OL10F1i679j397,2018/11/21,46,0.687176199,1,-0.615351777
OL10F1i679j397,2018/11/21,47,0.121853419,1,-1.260999936
OL10F1i679j397,2018/11/22,0,0.046402091,1,-1.390534363
OL10F1i679j397,2018/11/22,1,0.060229701,1,-1.439109773
OL10F1i679j397,2018/11/22,2,0.130547781,1,-1.301479444
OL10F1i679j397,2018/11/22,3,0.195157442,1,-1.335887027
OL10F1i679j397,2018/11/22,4,0.145738485,1,-1.337911002
OL10F1i679j397,2018/11/22,5,0.185179149,1,-1.396606289
OL10F1i679j397,2018/11/22,6,0.17773161,1,-1.297431494
OL10F1i679j397,2018/11/22,7,0.072251397,1,-1.424941945
OL10F1i679j397,2018/11/22,8,0.17175354,1,-1.350054855
OL10F1i679j397,2018/11/22,9,0.121628298,1,-1.439109773
OL10F1i679j397,2018/11/22,10,0.212937035,1,-1.406726166
OL10F1i679j397,2018/11/22,11,0.275494633,1,-1.267071862
OL10F1i679j397,2018/11/22,12,0.373172308,1,-1.23266428
OL10F1i679j397,2018/11/22,13,0.376566436,1,-0.999907107
OL10F1i679j397,2018/11/22,14,1.566142923,1,-0.083046241
OL10F1i679j397,2018/11/22,15,3.356673116,1,1.457199053
OL10F1i679j397,2018/11/22,16,2.276742813,1,0.746783681
OL10F1i679j397,2018/11/22,17,1.337579785,1,0.048512161
OL10F1i679j397,2018/11/22,18,3.025253289,1,1.283137167
OL10F1i679j397,2018/11/22,19,2.119947435,1,0.52617036
OL10F1i679j397,2018/11/22,20,2.086853445,1,0.485690852
OL10F1i679j397,2018/11/22,21,1.826690526,1,0.299485113
OL10F1i679j397,2018/11/22,22,1.913704651,1,0.390564007
OL10F1i679j397,2018/11/22,23,2.194130913,1,0.76499946
OL10F1i679j397,2018/11/22,24,2.024947708,1,0.412827737
OL10F1i679j397,2018/11/22,25,2.287149083,1,0.704280197
OL10F1i679j397,2018/11/22,26,2.061189678,1,0.410803761
OL10F1i679j397,2018/11/22,27,2.211489951,1,0.507954581
OL10F1i679j397,2018/11/22,28,2.04865713,1,0.558553967
OL10F1i679j397,2018/11/22,29,2.217265164,1,0.675944541
OL10F1i679j397,2018/11/22,30,2.398689002,1,0.827742698
OL10F1i679j397,2018/11/22,31,2.103941596,1,0.609153352
OL10F1i679j397,2018/11/22,32,2.239872485,1,0.728567902
OL10F1i679j397,2018/11/22,33,2.899496127,1,1.208250077
OL10F1i679j397,2018/11/22,34,3.077821462,1,1.475414832
OL10F1i679j397,2018/11/22,35,3.020024797,1,1.67983635
OL10F1i679j397,2018/11/22,36,2.687415046,1,1.41469557
OL10F1i679j397,2018/11/22,37,2.436687409,1,1.325640651
OL10F1i679j397,2018/11/22,38,1.89331143,1,0.617249254
OL10F1i679j397,2018/11/22,39,1.952573854,1,0.607129377
OL10F1i679j397,2018/11/22,40,2.178741063,1,0.886437985
OL10F1i679j397,2018/11/22,41,1.757996532,1,0.333892695
OL10F1i679j397,2018/11/22,42,2.035007637,1,0.714400074
OL10F1i679j397,2018/11/22,43,1.996693814,1,0.698208271
OL10F1i679j397,2018/11/22,44,1.8573354,1,0.530218311
OL10F1i679j397,2018/11/22,45,1.562192177,1,0.101135522
OL10F1i679j397,2018/11/22,46,0.43059171,1,-0.835965098
OL10F1i679j397,2018/11/22,47,0.127459174,1,-1.258975961
OL10F1i679j397,2018/11/23,0,0.087292433,1,-1.295407518
OL10F1i679j397,2018/11/23,1,0.147806628,1,-1.311599322
OL10F1i679j397,2018/11/23,2,0.192151708,1,-1.319695223
OL10F1i679j397,2018/11/23,3,0.159250679,1,-1.317671248
OL10F1i679j397,2018/11/23,4,0.167033426,1,-1.311599322
OL10F1i679j397,2018/11/23,5,0.191993382,1,-1.35207883
OL10F1i679j397,2018/11/23,6,0.15775276,1,-1.327791125
OL10F1i679j397,2018/11/23,7,0.029161798,1,-1.49780506
OL10F1i679j397,2018/11/23,8,0.099039532,1,-1.477565306
OL10F1i679j397,2018/11/23,9,0.111794726,1,-1.396606289
OL10F1i679j397,2018/11/23,10,0.222225122,1,-1.376366535
OL10F1i679j397,2018/11/23,11,0.277578855,1,-1.252904034
OL10F1i679j397,2018/11/23,12,0.432233113,1,-1.090986001
OL10F1i679j397,2018/11/23,13,0.354571395,1,-0.973595426
OL10F1i679j397,2018/11/23,14,1.793261329,1,0.06672794
OL10F1i679j397,2018/11/23,15,3.274548565,1,1.380287987
OL10F1i679j397,2018/11/23,16,2.180017572,1,0.801431017
OL10F1i679j397,2018/11/23,17,1.467506629,1,0.400683884
OL10F1i679j397,2018/11/23,18,2.943706383,1,1.37016811
OL10F1i679j397,2018/11/23,19,2.085407477,1,0.582841672
OL10F1i679j397,2018/11/23,20,2.094361594,1,0.426995564
OL10F1i679j397,2018/11/23,21,2.101405895,1,0.497834704
OL10F1i679j397,2018/11/23,22,1.977031618,1,0.333892695
OL10F1i679j397,2018/11/23,23,1.145833789,1,-0.336043169
OL10F1i679j397,2018/11/23,24,1.55965895,1,0.09303962
OL10F1i679j397,2018/11/23,25,1.157433693,1,-0.303659562
OL10F1i679j397,2018/11/23,26,2.109864004,1,0.483666876
OL10F1i679j397,2018/11/23,27,2.381757941,1,0.856078354
OL10F1i679j397,2018/11/23,28,2.614112261,1,0.953229174
OL10F1i679j397,2018/11/23,29,2.264771831,1,0.809526919
OL10F1i679j397,2018/11/23,30,2.700130659,1,1.125267084
OL10F1i679j397,2018/11/23,31,2.473943659,1,0.852030403
OL10F1i679j397,2018/11/23,32,2.630186131,1,1.03014024
OL10F1i679j397,2018/11/23,33,2.863052538,1,1.499702537
OL10F1i679j397,2018/11/23,34,2.504244667,1,0.951205198
OL10F1i679j397,2018/11/23,35,2.214357148,1,1.076691674
OL10F1i679j397,2018/11/23,36,2.477710103,1,1.483510734
OL10F1i679j397,2018/11/23,37,2.493026973,1,1.380287987
OL10F1i679j397,2018/11/23,38,2.344464583,1,1.216345978
OL10F1i679j397,2018/11/23,39,0.860821001,1,-0.234844398
OL10F1i679j397,2018/11/23,40,2.069835799,1,0.767023435
OL10F1i679j397,2018/11/23,41,2.218139672,1,0.93298942
OL10F1i679j397,2018/11/23,42,2.118332008,1,0.898581837
OL10F1i679j397,2018/11/23,43,2.053722347,1,0.698208271
OL10F1i679j397,2018/11/23,44,1.891626736,1,0.560577942
OL10F1i679j397,2018/11/23,45,2.110958684,1,0.552482041
OL10F1i679j397,2018/11/23,46,0.206779611,1,-1.048482517
OL10F1i679j397,2018/11/23,47,0.088205286,1,-1.242784157
OL10F1i680j395,2018/11/12,0,0.509976563,1,-0.957604201
OL10F1i680j395,2018/11/12,1,0.222556202,1,-1.263901413
OL10F1i680j395,2018/11/12,2,0.26696248,1,-1.18732711
OL10F1i680j395,2018/11/12,3,0.158489168,1,-1.608485777
OL10F1i680j395,2018/11/12,4,0.228329167,1,-1.608485777
OL10F1i680j395,2018/11/12,5,0.15813269,1,-1.621248161
OL10F1i680j395,2018/11/12,6,0.17990756,1,-1.659535312
OL10F1i680j395,2018/11/12,7,0.204301553,1,-1.672297696
OL10F1i680j395,2018/11/12,8,0.091322755,1,-1.634010544
OL10F1i680j395,2018/11/12,9,0.049812862,1,-1.812683918
OL10F1i680j395,2018/11/12,10,0.329762036,1,-1.646772928
OL10F1i680j395,2018/11/12,11,0.374049488,1,-1.417050019
OL10F1i680j395,2018/11/12,12,0.541901157,1,-0.983128969
OL10F1i680j395,2018/11/12,13,1.372074261,1,0.191010345
OL10F1i680j395,2018/11/12,14,2.799021392,1,0.637693779
OL10F1i680j395,2018/11/12,15,2.774379844,1,0.956753375
OL10F1i680j395,2018/11/12,16,2.331431063,1,1.250288204
OL10F1i680j395,2018/11/12,17,1.856211114,1,0.063386506
OL10F1i680j395,2018/11/12,18,2.614345938,1,1.084377214
OL10F1i680j395,2018/11/12,19,2.634402781,1,1.467248729
OL10F1i680j395,2018/11/12,20,2.487489249,1,1.428961577
OL10F1i680j395,2018/11/12,21,2.960788178,1,1.033327678
OL10F1i680j395,2018/11/12,22,2.641393712,1,0.446258022
OL10F1i680j395,2018/11/12,23,2.545040656,1,0.714268082
OL10F1i680j395,2018/11/12,24,2.936141679,1,0.892941456
OL10F1i680j395,2018/11/12,25,2.324846121,1,1.033327678
OL10F1i680j395,2018/11/12,26,2.848522335,1,1.314100123
OL10F1i680j395,2018/11/12,27,3.061923982,1,1.556585416
OL10F1i680j395,2018/11/12,28,3.231102542,1,0.943990991
OL10F1i680j395,2018/11/12,29,2.878847728,1,1.058852446
OL10F1i680j395,2018/11/12,30,2.627936665,1,0.790842385
OL10F1i680j395,2018/11/12,31,2.693226617,1,0.816367153
OL10F1i680j395,2018/11/12,32,2.668169178,1,0.854654305
OL10F1i680j395,2018/11/12,33,2.682091628,1,0.624931395
OL10F1i680j395,2018/11/12,34,3.543971477,1,1.607634951
OL10F1i680j395,2018/11/12,35,2.61093464,1,0.880179072
OL10F1i680j395,2018/11/12,36,2.086169187,1,0.497307557
OL10F1i680j395,2018/11/12,37,2.017165922,1,0.73979285
