date,time,grid_id,region,gmv,cnt_call,is_exp,const,cnt_call_1
2020/3/9,8,OL10F1i397j763,12,-26.2857389895945,-0.2094742000163819,-1,1,11.08777656337504
2020/3/9,9,OL10F1i397j763,12,-26.2857389895945,-0.2094742000163819,-1,1,13.664140906087402
2020/3/9,10,OL10F1i397j763,12,-11.379136167322306,2.366890142695977,-1,1,11.4091378465543
2020/3/9,11,OL10F1i397j763,12,-26.2857389895945,-0.2094742000163819,-1,1,18.81686959151212
2020/3/9,12,OL10F1i397j763,12,-13.85656172605242,7.519618828120694,-1,1,32.011535710935334
2020/3/9,13,OL10F1i397j763,12,1.9892874343978981,20.401440541682486,-1,1,42.00414867592335
2020/3/9,14,OL10F1i397j763,12,20.7907048342047,30.706897912531925,-1,1,80.95317153889977
2020/3/9,15,OL10F1i397j763,12,40.72246648249539,69.3523630532173,-1,1,88.3787068447458
2020/3/9,16,OL10F1i397j763,12,48.29370315977336,77.08145608135437,-1,1,98.97768589012604
2020/3/9,17,OL10F1i397j763,12,59.10728875295919,87.38691345220381,-1,1,85.80234250203348
2020/3/9,18,OL10F1i397j763,12,45.541333018856825,74.50509173864202,-1,1,73.20328067211915
2020/3/9,19,OL10F1i397j763,12,29.441209518478377,61.62327002508023,-1,1,47.15687736134808
2020/3/9,20,OL10F1i397j763,12,-0.4211373411573942,35.85962659795664,-1,1,62.88636244214826
2020/3/9,21,OL10F1i397j763,12,32.06983305561643,51.31781265423079,-1,1,39.42778433321101
2020/3/9,22,OL10F1i397j763,12,8.274691031261254,28.13053356981957,-1,1,47.41604602598797
2020/3/9,23,OL10F1i397j763,12,3.8168251584194777,35.85962659795664,-1,1,57.462334732197505
2020/3/9,24,OL10F1i397j763,12,14.621490279824517,46.16508396880607,-1,1,49.97964277282897
2020/3/9,25,OL10F1i397j763,12,7.271791054115848,38.435990940669,-1,1,67.76779210304693
2020/3/9,26,OL10F1i397j763,12,34.293147481217204,56.470541339655504,-1,1,73.15355176089582
2020/3/9,27,OL10F1i397j763,12,30.411967508665604,61.62327002508023,-1,1,34.275055647786274
2020/3/9,28,OL10F1i397j763,12,-10.477248254640276,22.97780488439485,-1,1,55.10506571694073
2020/3/9,29,OL10F1i397j763,12,20.905792366598654,43.58871962609372,-1,1,75.496885131184
2020/3/9,30,OL10F1i397j763,12,26.88239228522452,64.19963436779258,-1,1,34.47968867169669
2020/3/9,31,OL10F1i397j763,12,-3.779566586007606,22.97780488439485,-1,1,57.4623347321975
2020/3/9,32,OL10F1i397j763,12,20.37811263322711,46.16508396880607,-1,1,75.68656972392273
2020/3/9,33,OL10F1i397j763,12,18.613922768684983,64.19963436779258,-1,1,78.07324947389637
2020/3/9,34,OL10F1i397j763,12,52.50161806602361,66.77599871050495,-1,1,80.82390571089925
2020/3/9,35,OL10F1i397j763,12,64.23695789256763,69.3523630532173,-1,1,60.03869907490986
2020/3/9,36,OL10F1i397j763,12,15.75452056008286,48.74144831151843,-1,1,44.73901081642457
2020/3/9,37,OL10F1i397j763,12,2.201701457600963,33.28326225524428,-1,1,29.122326962361555
2020/3/9,38,OL10F1i397j763,12,-14.006815708352084,17.82507619897013,-1,1,42.146494532963544
2020/3/9,39,OL10F1i397j763,12,-6.850503470242319,30.706897912531925,-1,1,34.275055647786274
2020/3/9,40,OL10F1i397j763,12,-9.328573042865731,22.97780488439485,-1,1,31.824571292652834
2020/3/9,41,OL10F1i397j763,12,-12.2949080222797,20.401440541682486,-1,1,36.85141999049864
2020/3/9,42,OL10F1i397j763,12,-3.142739374202623,25.55416922710721,-1,1,36.960564140736324
2020/3/9,43,OL10F1i397j763,12,5.521318173878306,25.55416922710721,-1,1,36.85141999049864
2020/3/9,44,OL10F1i397j763,12,-10.618175630350473,25.55416922710721,-1,1,24.061780322740503
2020/3/9,45,OL10F1i397j763,12,-22.596988147628892,12.672347513545413,-1,1,26.545962619649202
2020/3/9,46,OL10F1i397j763,12,-14.476848632828558,15.24871185625777,-1,1,29.197363787340983
2020/3/9,47,OL10F1i397j763,12,-15.933145773361655,17.82507619897013,-1,1,11.297250763391428
2020/3/10,0,OL10F1i397j763,12,-16.721927115621853,10.095983170833051,-1,1,16.240505248799764
2020/3/10,1,OL10F1i397j763,12,-24.576681647511393,4.943254485408335,-1,1,19.16664784054481
2020/3/10,2,OL10F1i397j763,12,-21.845767821666783,7.519618828120694,-1,1,13.664140906087402
2020/3/10,3,OL10F1i397j763,12,-23.417981631157158,2.366890142695977,-1,1,11.432666688810446
2020/3/10,4,OL10F1i397j763,12,-26.2857389895945,-0.2094742000163819,-1,1,13.664140906087404
2020/3/10,5,OL10F1i397j763,12,-26.944919131523,2.366890142695977,-1,1,14.003321936365806
2020/3/10,6,OL10F1i397j763,12,-22.494019154673737,2.366890142695977,-1,1,11.087776563375042
2020/3/10,7,OL10F1i397j763,12,-26.285738989594503,-0.2094742000163819,-1,1,11.08777656337504
2020/3/10,8,OL10F1i397j763,12,-26.2857389895945,-0.2094742000163819,-1,1,11.08777656337504
2020/3/10,9,OL10F1i397j763,12,-26.2857389895945,-0.2094742000163819,-1,1,11.087776563375044
2020/3/10,10,OL10F1i397j763,12,-26.2857389895945,-0.2094742000163819,-1,1,11.087776563375042
2020/3/10,11,OL10F1i397j763,12,-26.2857389895945,-0.2094742000163819,-1,1,16.24050524879976
2020/3/10,12,OL10F1i397j763,12,-14.380192030553797,4.943254485408335,-1,1,26.545962619649195
2020/3/10,13,OL10F1i397j763,12,3.769162604511637,15.24871185625777,-1,1,29.43062305031264
2020/3/10,14,OL10F1i397j763,12,-5.229551335860307,17.82507619897013,-1,1,83.2259781593211
2020/3/10,15,OL10F1i397j763,12,42.72564060523583,71.92872739592967,-1,1,78.37188143973498
2020/3/10,16,OL10F1i397j763,12,54.572767440556945,66.77599871050495,-1,1,70.3441564457593
2020/3/10,17,OL10F1i397j763,12,49.23917784778064,59.04690568236787,-1,1,88.66693674440145
2020/3/10,18,OL10F1i397j763,12,55.15884881555325,77.08145608135437,-1,1,44.5805130186357
2020/3/10,19,OL10F1i397j763,12,-4.719876692099541,33.28326225524428,-1,1,57.739449787513834
