cnt_answer,gmv,sum_online_time,cnt_call,sum_online_time_lag,cnt_call_lag,cnt_finish,date,time
1.901659323,2.172651837,2.030731906,1.719796784,2.251810075,1.824996378,1.885275117,2,45
1.471419895,1.768924006,1.770669711,1.516236742,2.030731906,1.719796784,1.409878896,2,46
1.066087462,1.225509279,1.526898534,1.239022006,1.770669711,1.516236742,1.022540019,2,47
0.690388165,0.791023974,1.291202711,0.93257086,1.526898534,1.239022006,0.685956878,2,48
0.474106516,0.60176145,0.844387262,0.481408295,1.291202711,0.93257086,0.405606319,3,1
0.444553288,0.537548434,0.783328446,0.420632254,0.844387262,0.481408295,0.388891999,3,2
0.410741497,0.454395826,0.692823713,0.361152993,0.783328446,0.420632254,0.365528587,3,3
0.376637792,0.358168642,0.57249858,0.306337843,0.692823713,0.361152993,0.341069894,3,4
0.330517225,0.312305056,0.482718746,0.256584877,0.57249858,0.306337843,0.295677065,3,5
0.287596033,0.279908335,0.435298456,0.214911233,0.482718746,0.256584877,0.249750415,3,6
0.262644773,0.264138759,0.417832124,0.183132425,0.435298456,0.214911233,0.224220629,3,7
0.246936026,0.259802951,0.418791466,0.159436906,0.417832124,0.183132425,0.207484741,3,8
0.231761993,0.244925699,0.431351141,0.143256695,0.418791466,0.159436906,0.189029059,3,9
0.216310056,0.260614458,0.434968122,0.138649572,0.431351141,0.143256695,0.169244687,3,10
0.207898432,0.254570941,0.451568372,0.155820356,0.434968122,0.138649572,0.154537925,3,11
0.231925886,0.295678036,0.513983517,0.212050564,0.451568372,0.155820356,0.161236386,3,12
0.366365652,0.459229162,0.696407463,0.334241477,0.513983517,0.212050564,0.274148726,3,13
0.697818631,0.7623969,1.090845009,0.548048573,0.696407463,0.334241477,0.643682724,3,14
1.207518309,1.102675852,1.643134022,0.856561622,1.090845009,0.548048573,1.351812563,3,15
1.703726941,1.370924117,2.172774719,1.223823465,1.643134022,0.856561622,2.179886694,3,16
2.114299489,1.578687067,2.631942861,1.59421836,2.172774719,1.223823465,2.86788185,3,17
2.370037939,1.844486521,2.745501139,1.899907924,2.631942861,1.59421836,3.207698299,3,18
2.428687989,2.1234895,2.545839104,2.080583817,2.745501139,1.899907924,3.126766069,3,19
2.350107472,2.067959816,2.220182942,2.11756126,2.545839104,2.080583817,2.796657911,3,20
2.212861306,1.857659788,1.948501629,2.038660558,2.220182942,2.11756126,2.41443192,3,21
2.069763849,1.691833505,1.745760651,1.90059158,1.948501629,2.038660558,2.099558901,3,22
1.965595461,1.602617968,1.710672396,1.770403527,1.745760651,1.90059158,1.931175113,3,23
1.96047822,1.51201273,1.691564052,1.701826996,1.710672396,1.770403527,1.940383579,3,24
2.077638063,1.625661389,1.589391,1.711067402,1.691564052,1.701826996,2.124898093,3,25
2.14570232,1.810945455,1.536596323,1.760745985,1.589391,1.711067402,2.21279477,3,26
2.125324271,2.076094223,1.660425083,1.825497025,1.536596323,1.760745985,2.167357363,3,27
2.085210921,2.092067217,1.842527107,1.90243061,1.660425083,1.825497025,2.099778932,3,28
2.13601267,1.878766689,2.014050654,2.00056422,1.842527107,1.90243061,2.173354438,3,29
2.25513143,1.760662451,2.086790449,2.104506899,2.014050654,2.00056422,2.334700143,3,30
2.352947084,1.959328674,2.093448553,2.186494466,2.086790449,2.104506899,2.453167118,3,31
2.381940538,2.129626985,2.114198084,2.230907572,2.093448553,2.186494466,2.472939263,3,32
2.406170116,2.254703425,2.180351458,2.248471161,2.114198084,2.230907572,2.503265491,3,33
2.430591293,2.332267425,2.233723708,2.244886427,2.180351458,2.248471161,2.518070711,3,34
2.478453747,2.324874284,2.275442633,2.232358757,2.233723708,2.244886427,2.530427258,3,35
2.574302865,2.413811644,2.263112176,2.223999547,2.275442633,2.232358757,2.614918842,3,36
2.626916901,2.330970062,2.147620145,2.208503754,2.263112176,2.223999547,2.660866105,3,37
2.599523228,1.959890647,2.006717186,2.177811516,2.147620145,2.208503754,2.618877448,3,38
2.516485941,1.694276177,1.894504314,2.13082148,2.006717186,2.177811516,2.531146195,3,39
2.431892369,1.780022811,1.848898035,2.070822586,1.894504314,2.13082148,2.466855481,3,40
2.435945777,1.904616099,1.849929839,2.012819125,1.848898035,2.070822586,2.51255329,3,41
2.535790056,2.066562278,1.932721681,1.96191247,1.849929839,2.012819125,2.650616013,3,42
2.57870847,2.331518227,2.177247112,1.894100631,1.932721681,1.96191247,2.700133325,3,43
2.364204953,2.157968498,2.416075509,1.773456117,2.177247112,1.894100631,2.43142381,3,44
1.920996261,1.841796772,2.407769647,1.593193572,2.416075509,1.773456117,1.894567512,3,45
1.452369243,1.346319492,2.143683611,1.378111255,2.407769647,1.593193572,1.377519902,3,46
1.07144731,1.105562496,1.669546323,1.14994359,2.143683611,1.378111255,1.022281169,3,47
0.756048453,0.919890481,1.153039873,0.916213693,1.669546323,1.14994359,0.756034151,3,48
0.471870789,0.668493243,0.812313688,0.527197425,1.153039873,0.916213693,0.405888005,4,1
0.45773375,0.545791086,0.727603184,0.455780105,0.812313688,0.527197425,0.388564364,4,2
0.422936753,0.479371102,0.633433671,0.388135657,0.727603184,0.455780105,0.364978975,4,3
0.364549554,0.414615478,0.548365821,0.325144065,0.633433671,0.388135657,0.340821857,4,4
0.316130664,0.360188068,0.491796934,0.27065988,0.548365821,0.325144065,0.29595661,4,5
0.284982631,0.291152728,0.45612637,0.225642547,0.491796934,0.27065988,0.250300264,4,6
0.264994492,0.236714122,0.442572753,0.189314393,0.45612637,0.225642547,0.224593421,4,7
0.250089328,0.247224852,0.434433624,0.160040767,0.442572753,0.189314393,0.207121959,4,8
0.23786938,0.28609535,0.422048346,0.138819492,0.434433624,0.160040767,0.187217559,4,9
0.219545164,0.293968713,0.424956647,0.129846865,0.422048346,0.138819492,0.165805309,4,10
