cnt_answer,gmv,sum_online_time,cnt_call,sum_online_time_lag,cnt_call_lag,cnt_finish,date,time
2.34097237,2.308344929,1.714115472,2.54276889,1.593116613,2.525420892,2.342418128,2,25
2.411853969,2.33015107,1.889517974,2.57204361,1.714115472,2.54276889,2.506730253,2,26
2.442181258,2.093148699,2.035946763,2.609301286,1.889517974,2.57204361,2.43153759,2,27
2.39948047,1.976666869,2.123417231,2.634240955,2.035946763,2.609301286,2.303580647,2,28
2.317751545,2.072597593,2.144636266,2.65275759,2.123417231,2.634240955,2.270106291,2,29
2.303126457,2.176794938,2.116666887,2.683416369,2.144636266,2.65275759,2.234577767,2,30
2.367277601,2.34972608,2.105817161,2.709139316,2.116666887,2.683416369,2.21306199,2,31
2.492893273,2.536296353,2.170726028,2.727911059,2.105817161,2.709139316,2.347241575,2,32
2.580592124,2.563486902,2.285424491,2.742958093,2.170726028,2.727911059,2.56764574,2,33
2.63029046,2.66439738,2.466515398,2.779976989,2.285424491,2.742958093,2.692184343,2,34
2.673439425,2.784261835,2.757371497,2.831843989,2.466515398,2.779976989,2.72511443,2,35
2.71990988,2.727502409,3.048014165,2.846430641,2.757371497,2.831843989,2.707248077,2,36
2.691606522,2.571883384,3.091466069,2.810997885,3.048014165,2.846430641,2.67473088,2,37
2.511362118,2.32105889,2.846594412,2.729677379,3.091466069,2.810997885,2.521225328,2,38
2.368947668,2.02675298,2.53708724,2.623565559,2.846594412,2.729677379,2.37292747,2,39
2.355556369,1.970911595,2.386160525,2.543649271,2.53708724,2.623565559,2.263486136,2,40
2.418354613,2.306235123,2.477246313,2.499925895,2.386160525,2.543649271,2.212140589,2,41
2.426070788,2.756512209,2.705538394,2.440353756,2.477246313,2.499925895,2.25788857,2,42
2.341124746,2.821770932,2.736903492,2.317312153,2.705538394,2.440353756,2.401542353,2,43
2.110157381,2.561610211,2.538022808,2.104499602,2.736903492,2.317312153,2.409343892,2,44
1.796310505,1.910762192,2.225481826,1.827261198,2.538022808,2.104499602,2.096052858,2,45
1.454096627,1.410912731,1.89563023,1.502193984,2.225481826,1.827261198,1.523308825,2,46
1.132488972,1.044908862,1.565005724,1.150460635,1.89563023,1.502193984,0.983367087,2,47
0.819589763,0.66601714,1.254372918,0.787414579,1.565005724,1.150460635,0.551857208,2,48
0.454842526,0.798938092,0.966197927,0.5624958,1.254372918,0.787414579,0.391647078,3,1
0.421227331,0.527129919,0.837781103,0.450932243,0.966197927,0.5624958,0.370492894,3,2
0.38801449,0.409875724,0.731339862,0.354496676,0.837781103,0.450932243,0.348388363,3,3
0.351274932,0.35258584,0.626298779,0.278529738,0.731339862,0.354496676,0.317778826,3,4
0.313986454,0.291619502,0.540709276,0.222637752,0.626298779,0.278529738,0.281475994,3,5
0.281083441,0.257596895,0.478171358,0.18426059,0.540709276,0.222637752,0.245857196,3,6
0.259973819,0.259453019,0.438430885,0.159024437,0.478171358,0.18426059,0.22426501,3,7
0.237656711,0.253856782,0.411114243,0.143628118,0.438430885,0.159024437,0.20070787,3,8
0.214161591,0.265676836,0.397748287,0.140952383,0.411114243,0.143628118,0.177081859,3,9
0.193016996,0.300319094,0.392943973,0.159230357,0.397748287,0.140952383,0.157542451,3,10
0.184083512,0.324886164,0.394053399,0.212622776,0.392943973,0.159230357,0.146497141,3,11
0.229377692,0.384156995,0.462989636,0.322563315,0.394053399,0.212622776,0.171572416,3,12
0.432677969,0.495451559,0.692227772,0.511184586,0.462989636,0.322563315,0.327682785,3,13
0.891232686,0.926113691,1.213838616,0.796758358,0.692227772,0.511184586,0.729428529,3,14
1.560323123,1.828286676,2.036348108,1.173536739,1.213838616,0.796758358,1.383432471,3,15
2.166612687,2.539313529,2.92636867,1.594152806,2.036348108,1.173536739,2.046300748,3,16
2.549309451,2.719080979,3.51611812,2.000446576,2.92636867,1.594152806,2.508324506,3,17
2.668370965,2.720112686,3.489282958,2.337562493,3.51611812,2.000446576,2.662423261,3,18
2.696255084,2.589910589,3.043354332,2.55837253,3.489282958,2.337562493,2.739961023,3,19
2.588838711,2.482224793,2.50913264,2.643369942,3.043354332,2.55837253,2.597743932,3,20
2.455670002,2.314211509,2.063366944,2.611509445,2.50913264,2.643369942,2.373227636,3,21
2.321114346,2.177245138,1.776470451,2.526906324,2.063366944,2.611509445,2.113322086,3,22
2.265888734,2.131159681,1.601905114,2.454969428,1.776470451,2.526906324,2.039262593,3,23
2.314549631,2.073501087,1.538224025,2.430339531,1.601905114,2.454969428,2.16485433,3,24
2.408919087,2.368071163,1.56194402,2.461030006,1.538224025,2.430339531,2.339319815,3,25
2.514372816,2.480636127,1.546757583,2.499517629,1.56194402,2.461030006,2.507578237,3,26
2.477323764,2.558488563,1.485410232,2.52096334,1.546757583,2.499517629,2.432788682,3,27
2.410263715,2.485961828,1.497537488,2.516760427,1.485410232,2.52096334,2.304870751,3,28
2.405450838,2.2481111,1.644227745,2.505341447,1.497537488,2.516760427,2.270685329,3,29
2.397491466,2.179826066,1.869174431,2.524087554,1.644227745,2.505341447,2.23386361,3,30
2.395785245,2.227070506,2.107138546,2.583890749,1.869174431,2.524087554,2.211509427,3,31
2.493739304,2.498569327,2.292252396,2.674566453,2.107138546,2.583890749,2.344516575,3,32
2.640932628,2.662122362,2.416616057,2.759262773,2.292252396,2.674566453,2.563690512,3,33
2.711452837,2.757645056,2.576918089,2.820310331,2.416616057,2.759262773,2.689849514,3,34
2.7127303,2.790973498,2.768148038,2.85067921,2.576918089,2.820310331,2.725402439,3,35
2.687303888,2.799985198,2.872046873,2.844283214,2.768148038,2.85067921,2.711012243,3,36
2.642646307,2.73149632,2.799712122,2.789358073,2.872046873,2.844283214,2.683554136,3,37
2.497544181,2.305595155,2.551301756,2.683990421,2.799712122,2.789358073,2.52491558,3,38
2.326123385,2.137340417,2.308892008,2.577472822,2.551301756,2.683990421,2.362178798,3,39
2.175881421,2.217750737,2.309460781,2.493070424,2.308892008,2.577472822,2.249119876,3,40
2.106835291,2.401619492,2.564341968,2.421296291,2.309460781,2.493070424,2.209148556,3,41
2.165181504,2.419841068,2.87050198,2.333629043,2.564341968,2.421296291,2.264477962,3,42
2.313567406,2.3938403,2.993612647,2.217095795,2.87050198,2.333629043,2.410820219,3,43
2.337800868,2.093325214,2.83054565,2.054554281,2.993612647,2.217095795,2.415868069,3,44
2.081904878,1.781675526,2.36297898,1.839479418,2.83054565,2.054554281,2.094745927,3,45
1.581618326,1.515314146,1.807295787,1.568074404,2.36297898,1.839479418,1.516673461,3,46
1.043740685,1.284150792,1.288739538,1.257810639,1.807295787,1.568074404,0.981201525,3,47
0.558382336,0.895505614,0.811796842,0.926749249,1.288739538,1.257810639,0.556627496,3,48
0.489236109,0.796345545,0.915987125,0.447836649,0.811796842,0.926749249,0.42518955,4,1
0.460123446,0.605493844,0.809120729,0.404923303,0.915987125,0.447836649,0.395922999,4,2
0.417896429,0.430568462,0.728205719,0.355169632,0.809120729,0.404923303,0.362879725,4,3
0.369669908,0.326238511,0.651519961,0.302822349,0.728205719,0.355169632,0.322567875,4,4
0.329749777,0.284368007,0.564283285,0.252968623,0.651519961,0.302822349,0.280813667,4,5
0.293609364,0.271647171,0.486067046,0.210170105,0.564283285,0.252968623,0.245758549,4,6
0.260351161,0.264738223,0.433172185,0.175614606,0.486067046,0.210170105,0.218332569,4,7
0.229341644,0.282133843,0.415607646,0.150032208,0.433172185,0.175614606,0.197354327,4,8
0.202802062,0.293241472,0.415381535,0.13695958,0.415607646,0.150032208,0.182700984,4,9
0.178593982,0.270358839,0.420440879,0.146048013,0.415381535,0.13695958,0.174621615,4,10
0.16056685,0.263684969,0.43163008,0.192709308,0.420440879,0.146048013,0.173493198,4,11
0.191347604,0.32095194,0.524129053,0.29856667,0.43163008,0.192709308,0.190477266,4,12
0.356422943,0.467911927,0.807681026,0.489736878,0.524129053,0.29856667,0.297408191,4,13
0.778468449,0.826922942,1.325905477,0.78084196,0.807681026,0.489736878,0.537580446,4,14
1.483931388,1.491086317,2.011983742,1.154742976,1.325905477,0.78084196,1.182900022,4,15
2.269169773,2.162301313,2.713297558,1.561265832,2.011983742,1.154742976,2.20661593,4,16
2.918755254,2.459810449,3.126768115,1.926330619,2.713297558,1.561265832,2.750484021,4,17
3.236400997,2.559121327,3.143659934,2.199681595,3.126768115,1.926330619,2.862651519,4,18
3.108055082,2.524134142,2.864548496,2.378783741,3.143659934,2.199681595,2.668147187,4,19
2.723541099,2.332190855,2.472041479,2.475566986,2.864548496,2.378783741,2.397193347,4,20
2.307330132,2.015768678,2.03083173,2.496502158,2.472041479,2.475566986,2.146200711,4,21
2.022567109,1.849776703,1.670232476,2.487745461,2.03083173,2.496502158,1.844536354,4,22
1.919305105,1.98553931,1.488505263,2.465602896,1.670232476,2.487745461,1.960065546,4,23
1.982276311,1.991707652,1.42718581,2.412939674,1.488505263,2.465602896,2.115831789,4,24
2.095548739,1.78491276,1.48620357,2.336805613,1.42718581,2.412939674,2.194020091,4,25
2.211564229,1.956983813,1.61941579,2.252516297,1.48620357,2.336805613,2.239479461,4,26
2.29527554,2.209129932,1.774033589,2.192746251,1.61941579,2.252516297,2.266524389,4,27
2.331303539,2.495014786,1.915771403,2.186893058,1.774033589,2.192746251,2.274535002,4,28
2.317384033,2.614089383,1.974927152,2.248800235,1.915771403,2.186893058,2.255605521,4,29
2.304350024,2.431257522,2.014360335,2.369360795,1.974927152,2.248800235,2.232995612,4,30
2.373196042,2.26989158,2.039385944,2.506101987,2.014360335,2.369360795,2.254442282,4,31
2.526420361,2.383264649,2.079734016,2.631449264,2.039385944,2.506101987,2.324725118,4,32
2.74217329,2.735835971,2.173704128,2.720098343,2.079734016,2.631449264,2.420234933,4,33
2.856969115,2.60627748,2.429526954,2.78683016,2.173704128,2.720098343,2.591318576,4,34
2.716135581,2.796045295,2.819406844,2.851590156,2.429526954,2.78683016,2.74870902,4,35
2.38874703,3.039646252,3.116761944,2.898015144,2.819406844,2.851590156,2.791307728,4,36
2.135119918,2.884496991,3.109235247,2.885215432,3.116761944,2.898015144,2.828581746,4,37
2.143163244,2.558209979,2.814091907,2.819685383,3.109235247,2.885215432,2.618448675,4,38
2.139370316,2.24886145,2.619545235,2.725760127,2.814091907,2.819685383,2.275571634,4,39
2.128999276,2.095977099,2.631882005,2.626213172,2.619545235,2.725760127,2.172522681,4,40
2.259788535,1.982387049,2.786837106,2.554598851,2.631882005,2.626213172,2.450731513,4,41
2.405064154,2.416082335,2.889376004,2.528481137,2.786837106,2.554598851,2.644660678,4,42
2.406910247,2.887292775,2.77346605,2.49327613,2.889376004,2.528481137,2.66711815,4,43
2.208552135,2.679518848,2.408769787,2.366632367,2.77346605,2.49327613,2.438049269,4,44
1.8697818,1.823729023,1.978781727,2.098334995,2.408769787,2.366632367,1.898930667,4,45
1.483762534,1.298352684,1.622174699,1.693003495,1.978781727,2.098334995,1.306721265,4,46
1.120938842,1.001962947,1.376543335,1.212278227,1.622174699,1.693003495,1.016064203,4,47
0.76277398,0.838125501,1.167397328,0.706130143,1.376543335,1.212278227,0.738725585,4,48
0.618855691,0.671713443,1.107801975,0.548023638,1.167397328,0.706130143,0.416112833,5,1
0.500523417,0.547908049,0.807923141,0.457627779,1.107801975,0.548023638,0.403773526,5,2
0.392603819,0.488896036,0.603891199,0.373363376,0.807923141,0.457627779,0.372187571,5,3
0.316471327,0.437027049,0.485796362,0.297093223,0.603891199,0.373363376,0.32946515,5,4
0.279306773,0.359560759,0.418084323,0.234368606,0.485796362,0.297093223,0.294016568,5,5
0.268692141,0.297063197,0.389924212,0.185060636,0.418084323,0.234368606,0.258398033,5,6
0.265875176,0.260583175,0.388744705,0.147048954,0.389924212,0.185060636,0.224017838,5,7
0.261848592,0.26328226,0.395380217,0.121717636,0.388744705,0.147048954,0.192315519,5,8
0.24454826,0.268659021,0.417184642,0.109880546,0.395380217,0.121717636,0.167898518,5,9
0.210923504,0.291869613,0.457420256,0.117308399,0.417184642,0.109880546,0.149122651,5,10
0.189395669,0.291841503,0.528384427,0.158174621,0.457420256,0.117308399,0.135281269,5,11
0.233036932,0.293228554,0.703900186,0.254775804,0.528384427,0.158174621,0.155558256,5,12
0.406354922,0.410710586,1.052616377,0.435369283,0.703900186,0.254775804,0.275225481,5,13
0.775219039,0.796499042,1.630147754,0.723537596,1.052616377,0.435369283,0.625465366,5,14
1.342311404,1.526624492,2.349958339,1.119161743,1.630147754,0.723537596,1.285934104,5,15
1.944924182,2.432618033,2.920226098,1.586173047,2.349958339,1.119161743,2.104260643,5,16
2.410335749,2.770197611,3.194131824,2.037496122,2.920226098,1.586173047,2.844833718,5,17
2.669647179,2.697430065,3.17976484,2.374232264,3.194131824,2.037496122,3.247972593,5,18
2.696983191,2.512727165,2.910134419,2.557150261,3.17976484,2.374232264,3.128361068,5,19
2.513341301,2.49181103,2.510361248,2.595244514,2.910134419,2.557150261,2.704563719,5,20
2.245414726,2.274924804,2.097050972,2.530751758,2.510361248,2.595244514,2.206573552,5,21
2.071816294,2.011529885,1.785064669,2.431226686,2.097050972,2.530751758,1.844002421,5,22
2.002847543,2.026318378,1.619982176,2.347891243,1.785064669,2.431226686,1.754307437,5,23
1.910109407,1.993906451,1.578933431,2.284152991,1.619982176,2.347891243,1.902538054,5,24
1.816295811,2.126809344,1.677843988,2.228453594,1.578933431,2.284152991,2.076067961,5,25
1.898843608,2.2916194,1.789755558,2.183224512,1.677843988,2.228453594,2.210348832,5,26
2.121969723,2.399690473,1.872506247,2.165761124,1.789755558,2.183224512,2.277037027,5,27
2.388289846,2.535792202,1.892618454,2.185952834,1.872506247,2.165761124,2.272647513,5,28
2.55512608,2.361866879,1.878005103,2.269276731,1.892618454,2.185952834,2.199792857,5,29
2.553199162,2.290261468,1.928251624,2.433718278,1.878005103,2.269276731,2.134067428,5,30
2.488501233,2.26739826,2.057910091,2.64169858,1.928251624,2.433718278,2.186746112,5,31
2.483763011,2.347442848,2.259745972,2.832057222,2.057910091,2.64169858,2.357186149,5,32
2.550592679,2.347053062,2.455813061,2.936763674,2.259745972,2.832057222,2.65229559,5,33
2.582091499,2.495879821,2.653290188,2.932565071,2.455813061,2.936763674,2.87562457,5,34
2.726283439,2.809191938,2.853694884,2.85260176,2.653290188,2.932565071,2.785556241,5,35
2.908585071,2.968632698,3.001087822,2.766244272,2.853694884,2.85260176,2.419878851,5,36
2.921942111,2.823333786,2.971185462,2.705520147,3.001087822,2.766244272,2.13581496,5,37
2.723429329,2.336964299,2.704791795,2.642228332,2.971185462,2.705520147,2.212128298,5,38
2.43080852,2.237233481,2.508103449,2.542724162,2.704791795,2.642228332,2.210083516,5,39
2.23681181,2.23518204,2.500806474,2.430318645,2.508103449,2.542724162,2.186231581,5,40
2.243701007,2.483698486,2.552155139,2.335266506,2.500806474,2.430318645,2.380508314,5,41
2.501307393,2.787823605,2.515889672,2.26957807,2.552155139,2.335266506,2.561537374,5,42
2.720537882,2.724708961,2.434075895,2.202698746,2.515889672,2.26957807,2.526222885,5,43
2.545472738,2.178513669,2.279832123,2.072897895,2.434075895,2.202698746,2.259051248,5,44
1.974296748,1.652081383,2.091975793,1.862044217,2.279832123,2.072897895,1.851672227,5,45
1.37864599,1.322945652,1.870541559,1.58585983,2.091975793,1.862044217,1.426833655,5,46
0.936862674,1.134880461,1.62980743,1.267573005,1.870541559,1.58585983,1.079842599,5,47
0.63581261,0.839907829,1.350894925,0.930353784,1.62980743,1.267573005,0.73945503,5,48
0.506224956,0.613615767,0.917730134,0.463816443,1.350894925,0.930353784,0.440734165,6,1
0.46674828,0.514525479,0.797838023,0.402822402,0.917730134,0.463816443,0.409843099,6,2
0.435577336,0.441038811,0.705117085,0.344085095,0.797838023,0.402822402,0.357120195,6,3
0.395058422,0.375637209,0.621969073,0.289681868,0.705117085,0.344085095,0.307726897,6,4
0.338972788,0.317625238,0.540458085,0.242025657,0.621969073,0.289681868,0.270164799,6,5
0.286747567,0.265786539,0.458345728,0.20206988,0.540458085,0.242025657,0.241556743,6,6
0.24903365,0.2660004,0.40304455,0.170226503,0.458345728,0.20206988,0.219905939,6,7
0.229940897,0.255048944,0.403589268,0.145474267,0.40304455,0.170226503,0.199076589,6,8
0.215131596,0.247000364,0.435235668,0.131962211,0.403589268,0.145474267,0.182650416,6,9
0.202399254,0.266196292,0.452805915,0.13918089,0.435235668,0.131962211,0.159222422,6,10
0.200281583,0.303276175,0.46707045,0.181859419,0.452805915,0.13918089,0.140913025,6,11
0.233008467,0.307347482,0.56205923,0.280075614,0.46707045,0.181859419,0.167902736,6,12
0.377578263,0.412820412,0.851895945,0.458803144,0.56205923,0.280075614,0.325009883,6,13
0.697180958,0.87721847,1.412925809,0.734149221,0.851895945,0.458803144,0.744232212,6,14
1.18515678,1.75115112,2.203104097,1.094471467,1.412925809,0.734149221,1.472371582,6,15
1.704635344,2.395045619,3.011334556,1.491988383,2.203104097,1.094471467,2.294948816,6,16
2.094334288,2.642443275,3.503948248,1.8746772,3.011334556,1.491988383,2.778594205,6,17
2.243997339,2.426656386,3.419710002,2.191057321,3.503948248,1.8746772,2.798905887,6,18
2.310744646,2.494261865,2.952553316,2.419059208,3.419710002,2.191057321,2.546867223,6,19
2.312172841,2.349438482,2.426134581,2.521193152,2.952553316,2.419059208,2.311702659,6,20
2.167513117,2.325769663,2.0346145,2.522507502,2.426134581,2.521193152,2.119259482,6,21
2.034921036,2.090738649,1.789980326,2.468291602,2.0346145,2.522507502,2.039325225,6,22
2.027974223,2.026014163,1.719958997,2.433522976,1.789980326,2.468291602,1.928847675,6,23
2.0222705,2.199089415,1.728901752,2.453465637,1.719958997,2.433522976,1.972573073,6,24
2.071293654,2.355393847,1.74852691,2.507813212,1.728901752,2.453465637,2.169095325,6,25
2.178636409,2.703535389,1.804140022,2.563571968,1.74852691,2.507813212,2.267104303,6,26
2.377148132,2.531752363,1.911426589,2.574399272,1.804140022,2.563571968,2.213336534,6,27
2.533892621,2.344947737,1.990952729,2.564885682,1.911426589,2.574399272,2.198128365,6,28
2.465720639,2.408700746,2.058628479,2.567669311,1.990952729,2.564885682,2.259552946,6,29
2.265814466,2.344661391,2.181099407,2.585798388,2.058628479,2.567669311,2.325530826,6,30
2.140015464,2.198460481,2.2628047,2.629499443,2.181099407,2.585798388,2.323923162,6,31
2.134074047,2.389833234,2.302348038,2.71243445,2.2628047,2.629499443,2.369227327,6,32
2.207763411,2.766574371,2.339953527,2.807014463,2.302348038,2.71243445,2.412995515,6,33
2.432093747,2.891494156,2.530641683,2.866357876,2.339953527,2.807014463,2.599851873,6,34
2.744321548,2.860091164,2.854831956,2.875003102,2.530641683,2.866357876,2.788348726,6,35
2.933695373,2.706325592,3.034093921,2.834208682,2.854831956,2.875003102,2.825899628,6,36
2.960152254,2.615860542,3.009923568,2.752040596,3.034093921,2.834208682,2.778119931,6,37
2.764657657,2.344538741,2.804819995,2.62723924,3.009923568,2.752040596,2.611132377,6,38
2.386715361,2.225226509,2.541217901,2.488856867,2.804819995,2.62723924,2.401721893,6,39
2.110037673,2.119720423,2.487835307,2.360395307,2.541217901,2.488856867,2.290808826,6,40
2.113120855,2.031726518,2.637312804,2.268864926,2.487835307,2.360395307,2.291582022,6,41
2.273098834,2.076928867,2.740920243,2.227733812,2.637312804,2.268864926,2.276965539,6,42
2.365967513,2.339099714,2.677688383,2.213609259,2.740920243,2.227733812,2.137486175,6,43
2.245679912,2.41507071,2.370380663,2.151598155,2.677688383,2.213609259,1.980341715,6,44
1.90878375,2.134767166,2.025593532,1.965269442,2.370380663,2.151598155,1.779027655,6,45
1.473240621,1.564105179,1.709431888,1.633242136,2.025593532,1.965269442,1.468964811,6,46
1.098941423,1.076423962,1.422812765,1.213649072,1.709431888,1.633242136,1.129289742,6,47
0.813624286,0.700142863,1.136893472,0.765380605,1.422812765,1.213649072,0.843643633,6,48
0.578837217,0.605940428,0.881502155,0.500490733,1.136893472,0.765380605,0.430888589,7,1
0.491125859,0.535737292,0.790300577,0.422216294,0.881502155,0.500490733,0.402788507,7,2
0.40041256,0.451633363,0.683993694,0.340659356,0.790300577,0.422216294,0.386554491,7,3
0.337429596,0.35804359,0.581026455,0.268743819,0.683993694,0.340659356,0.356601661,7,4
0.298640313,0.311899887,0.506388847,0.221335291,0.581026455,0.268743819,0.302789978,7,5
0.274690832,0.27758902,0.449362045,0.194263334,0.506388847,0.221335291,0.250769953,7,6
0.260860472,0.263196695,0.405033424,0.172595005,0.449362045,0.194263334,0.212667585,7,7
0.255529821,0.261377035,0.371533044,0.157586644,0.405033424,0.172595005,0.194046019,7,8
0.236351164,0.248966349,0.355047821,0.153466961,0.371533044,0.157586644,0.175264552,7,9
0.203697955,0.273660746,0.356073179,0.157811269,0.355047821,0.153466961,0.155346835,7,10
0.171295615,0.271866516,0.382741663,0.181491079,0.356073179,0.157811269,0.146222411,7,11
0.198365898,0.277773267,0.489685475,0.242025864,0.382741663,0.181491079,0.17030498,7,12
0.372789218,0.39793199,0.752259928,0.307067899,0.489685475,0.242025864,0.309342976,7,13
0.810824581,0.836474299,1.274091256,0.459501879,0.752259928,0.307067899,0.645212954,7,14
