gmv,const,cnt_call,sum_online_time,cnt_call_lag,sum_online_time_lag,is_exp,cnt_answer,cnt_finish,date,time
0.689834149,1,0.553557296,0.852929372,0.847785774,1.132138235,1,0.540392287,0.48087924,2,1
0.608174042,1,0.477553131,0.768229406,0.553557296,0.852929372,1,0.485413516,0.454918928,2,2
0.449508683,1,0.385490046,0.632345007,0.477553131,0.768229406,-1,0.390869484,0.371645731,2,3
0.365959481,1,0.321556102,0.544156909,0.385490046,0.632345007,-1,0.352675437,0.322314482,2,4
0.347925589,1,0.279931001,0.508379782,0.321556102,0.544156909,1,0.351845675,0.316832785,2,5
0.299627835,1,0.232478401,0.4685624,0.279931001,0.508379782,1,0.310307276,0.277074905,2,6
0.263777493,1,0.185298001,0.429151384,0.232478401,0.4685624,-1,0.247619466,0.21989212,2,7
0.263492948,1,0.156961407,0.419840682,0.185298001,0.429151384,-1,0.219656081,0.194333584,2,8
0.275204837,1,0.144196974,0.431293462,0.156961407,0.419840682,1,0.219726466,0.19171532,2,9
0.287296395,1,0.137686298,0.436425823,0.144196974,0.431293462,1,0.205215901,0.172375544,2,10
0.287441997,1,0.149103065,0.456080195,0.137686298,0.436425823,-1,0.178010078,0.140415926,2,11
0.294170032,1,0.211197093,0.585686012,0.149103065,0.456080195,-1,0.221358402,0.167756587,2,12
0.43961342,1,0.359844725,0.947442013,0.211197093,0.585686012,1,0.446091783,0.350295673,2,13
0.893766846,1,0.596269058,1.551331045,0.359844725,0.947442013,1,0.925375993,0.749871371,2,14
1.543311989,1,0.890952074,2.244153776,0.596269058,1.551331045,-1,1.514779305,1.263455376,2,15
2.246789671,1,1.272918162,2.963994238,0.890952074,2.244153776,-1,2.283548538,1.950382725,2,16
3.009687199,1,1.730506706,3.595382075,1.272918162,2.963994238,1,3.141434058,2.831118557,2,17
2.99864882,1,2.036674396,3.586427027,1.730506706,3.595382075,1,3.36497024,3.094649538,2,18
2.490315269,1,2.113245635,3.024007956,2.036674396,3.586427027,-1,2.891214884,2.727818933,2,19
2.341960064,1,2.16411624,2.468265644,2.113245635,3.024007956,-1,2.492269584,2.45432944,2,20
2.419131691,1,2.221490111,2.05188521,2.16411624,2.468265644,1,2.376498888,2.417795547,2,21
2.117482571,1,2.119094137,1.690649401,2.221490111,2.05188521,1,2.284780395,2.185756532,2,22
1.88352434,1,1.919111893,1.508955931,2.119094137,1.690649401,-1,2.010876127,2.007939036,2,23
1.985937198,1,1.856966877,1.570686403,1.919111893,1.508955931,-1,2.01583198,2.108277558,2,24
2.31122842,1,1.930884184,1.741990462,1.856966877,1.570686403,1,2.292245892,2.406174525,2,25
2.358181613,1,1.933709998,1.854712752,1.930884184,1.741990462,1,2.333139764,2.448817534,2,26
2.227371501,1,1.854758858,1.854109219,1.933709998,1.854712752,-1,2.185810115,2.26836373,2,27
2.306419908,1,1.890428857,1.920299319,1.854758858,1.854109219,-1,2.253755948,2.296379095,2,28
2.529921031,1,2.055935981,2.041394856,1.890428857,1.920299319,1,2.554973152,2.496020996,2,29
2.406463793,1,2.152582811,2.016219255,2.055935981,2.041394856,1,2.575243647,2.413077853,2,30
2.215806147,1,2.151970087,1.901478791,2.152582811,2.016219255,-1,2.336576854,2.20631593,2,31
2.348792455,1,2.243221856,1.917992715,2.151970087,1.901478791,-1,2.353742543,2.333816314,2,32
2.84934187,1,2.421919819,2.063640318,2.243221856,1.917992715,1,2.648889263,2.680560485,2,33
2.811958677,1,2.461145116,2.201156246,2.421919819,2.063640318,1,2.657283248,2.722895403,2,34
2.433638456,1,2.354443813,2.401825453,2.461145116,2.201156246,-1,2.460226909,2.556655686,2,35
2.510311561,1,2.330319011,2.672061843,2.354443813,2.401825453,-1,2.618628528,2.659959085,2,36
2.73214547,1,2.382241949,2.844106664,2.330319011,2.672061843,1,2.961099739,2.892795924,2,37
2.528115848,1,2.291727204,2.669756466,2.382241949,2.844106664,1,2.829084659,2.6967424,2,38
2.144067162,1,2.10230798,2.362728341,2.291727204,2.669756466,-1,2.396311644,2.232654871,2,39
2.064836838,1,2.061938352,2.307349664,2.10230798,2.362728341,-1,2.323645619,2.199046074,2,40
2.442970917,1,2.173315927,2.513367412,2.061938352,2.307349664,1,2.677440801,2.645150505,2,41
2.78526269,1,2.18849239,2.665363489,2.173315927,2.513367412,1,2.839037039,2.781641545,2,42
2.60172016,1,2.046807799,2.697167781,2.18849239,2.665363489,-1,2.589367412,2.509789423,2,43
2.404018002,1,1.921388541,2.74263532,2.046807799,2.697167781,-1,2.315165466,2.320019133,2,44
2.23412947,1,1.782756882,2.672690854,1.921388541,2.74263532,1,1.997132741,2.063260021,2,45
1.775308531,1,1.473400664,2.245744439,1.782756882,2.672690854,1,1.424218837,1.535594052,2,46
1.144911361,1,1.075061845,1.677206199,1.473400664,2.245744439,-1,0.993882334,1.045375692,2,47
0.812388861,1,0.734392341,1.197875333,1.075061845,1.677206199,-1,0.752949853,0.69238415,2,48
0.716243225,1,0.512841171,0.917777625,0.734392341,1.197875333,-1,0.385235797,0.328714541,3,1
0.477833859,1,0.43908693,0.795245273,0.512841171,0.917777625,-1,0.414824078,0.385327441,3,2
0.343176747,1,0.386026633,0.719607082,0.43908693,0.795245273,1,0.37210655,0.3495645,3,3
0.345725242,1,0.31861946,0.617454964,0.386026633,0.719607082,1,0.261370832,0.241103305,3,4
0.32370969,1,0.249305966,0.506929466,0.31861946,0.617454964,-1,0.180468102,0.163162278,3,5
0.290921429,1,0.204956478,0.442046727,0.249305966,0.506929466,-1,0.184102024,0.171371,3,6
0.231247409,1,0.17794223,0.422499204,0.204956478,0.442046727,1,0.218835782,0.193066353,3,7
0.208041038,1,0.149642605,0.414115581,0.17794223,0.422499204,1,0.226561692,0.188797339,3,8
0.151431396,1,0.126302641,0.405485384,0.149642605,0.414115581,-1,0.209795841,0.170948951,3,9
0.223225078,1,0.127324244,0.418160304,0.126302641,0.405485384,-1,0.168395155,0.151491749,3,10
0.398508813,1,0.165426649,0.459836212,0.127324244,0.418160304,1,0.110746694,0.122505593,3,11
0.430638396,1,0.248378749,0.544740237,0.165426649,0.459836212,1,0.125890181,0.10614339,3,12
0.461380863,1,0.38862674,0.757088373,0.248378749,0.544740237,-1,0.31919823,0.213317617,3,13
1.225883739,1,0.636828755,1.236263238,0.38862674,0.757088373,-1,0.844901825,0.595500134,3,14
3.134878053,1,1.034375397,2.006901903,0.636828755,1.236263238,1,1.937509323,1.560696556,3,15
4.761178248,1,1.460661755,2.716860694,1.034375397,2.006901903,1,3.212116126,2.87494058,3,16
4.212611862,1,1.789942144,3.021949513,1.460661755,2.716860694,-1,3.779182896,3.580066744,3,17
4.23209123,1,2.096665167,3.015533387,1.789942144,3.021949513,-1,3.940218159,3.724242048,3,18
4.42574672,1,2.384103193,2.804243863,2.096665167,3.015533387,1,3.976407944,3.6930981,3,19
3.448744093,1,2.418578494,2.346241065,2.384103193,2.804243863,1,3.501072275,3.259366326,3,20
1.835410422,1,2.235923522,1.891037371,2.418578494,2.346241065,-1,3.162912374,2.778237299,3,21
1.261456007,1,2.133183576,1.668739058,2.235923522,1.891037371,-1,3.307495169,2.678905943,3,22
1.52572877,1,2.161026798,1.669726251,2.133183576,1.668739058,1,3.320824286,2.663944713,3,23
1.532163188,1,2.139386274,1.676824047,2.161026798,1.669726251,1,2.793178993,2.264142114,3,24
2.01048631,1,2.060659219,1.642812574,2.139386274,1.676824047,-1,2.258712775,1.850163968,3,25
2.603635087,1,2.105538917,1.720660943,2.060659219,1.642812574,-1,2.33550299,2.013652317,3,26
2.627043916,1,2.269804871,1.916030969,2.105538917,1.720660943,1,2.714657819,2.432925546,3,27
2.529576732,1,2.327386936,2.001471287,2.269804871,1.916030969,1,2.885217213,2.628352024,3,28
2.576946247,1,2.259358579,1.952523566,2.327386936,2.001471287,-1,2.84719295,2.534317893,3,29
2.286555877,1,2.302341073,1.993843726,2.259358579,1.952523566,-1,3.118002931,2.755578324,3,30
2.062524919,1,2.479688746,2.137078154,2.302341073,1.993843726,1,3.721193058,3.28622623,3,31
3.021367377,1,2.551470852,2.212476405,2.479688746,2.137078154,1,3.759031045,3.25528326,3,32
3.780314147,1,2.496757562,2.222571989,2.551470852,2.212476405,-1,3.041802932,2.53364695,3,33
3.874988935,1,2.559499202,2.410340466,2.496757562,2.222571989,-1,2.824054864,2.46580335,3,34
3.525117933,1,2.733162049,2.77273165,2.559499202,2.410340466,1,3.176792358,3.034898528,3,35
3.219886355,1,2.729114473,2.90941732,2.733162049,2.77273165,1,3.227230815,3.22427898,3,36
3.035226601,1,2.536835442,2.722176282,2.729114473,2.90941732,-1,2.892647881,2.917583575,3,37
2.328556323,1,2.429700461,2.50506191,2.536835442,2.722176282,-1,2.727236853,2.718274387,3,38
2.600638967,1,2.432441764,2.387431999,2.429700461,2.50506191,1,2.74242342,2.726684775,3,39
2.807394457,1,2.338370822,2.319363584,2.432441764,2.387431999,1,2.489130434,2.487732721,3,40
2.985356754,1,2.17746923,2.297428876,2.338370822,2.319363584,-1,2.222222023,2.268057697,3,41
2.803723904,1,2.142204017,2.403080099,2.17746923,2.297428876,-1,2.283917153,2.390536492,3,42
3.112098352,1,2.184812624,2.569549207,2.142204017,2.403080099,1,2.460025464,2.544582369,3,43
2.905389414,1,2.053562231,2.445933333,2.184812624,2.569549207,1,2.07265801,1.976071463,3,44
1.831629104,1,1.750839781,2.095532,2.053562231,2.445933333,-1,1.53660896,1.42247766,3,45
1.615545799,1,1.472448143,1.796679456,1.750839781,2.095532,-1,1.195350976,1.124160894,3,46
1.446888167,1,1.222168259,1.554100014,1.472448143,1.796679456,1,0.999993583,0.993988016,3,47
0.849649511,1,0.888536964,1.226830944,1.222168259,1.554100014,1,0.78186293,0.746939151,3,48
0.729632232,1,0.486399435,0.953101062,0.888536964,1.226830944,1,0.612964727,0.472483861,4,1
0.621015669,1,0.427386404,0.802370079,0.486399435,0.953101062,1,0.53198259,0.458005327,4,2
0.447732342,1,0.348170489,0.637242357,0.427386404,0.802370079,-1,0.424616578,0.398346829,4,3
0.351967729,1,0.29262748,0.543549102,0.348170489,0.637242357,-1,0.366474109,0.350933941,4,4
0.348176822,1,0.258284567,0.501836946,0.29262748,0.543549102,1,0.347151563,0.32571405,4,5
0.313787597,1,0.219133613,0.445358053,0.258284567,0.501836946,1,0.295467152,0.280928409,4,6
0.249927111,1,0.179207049,0.383215665,0.219133613,0.445358053,-1,0.226813294,0.229968725,4,7
0.242059435,1,0.15628214,0.364048712,0.179207049,0.383215665,-1,0.212189308,0.214389397,4,8
0.279387134,1,0.148715294,0.384607302,0.15628214,0.364048712,1,0.220418114,0.216014803,4,9
0.301703456,1,0.149131528,0.410826728,0.148715294,0.384607302,1,0.207813662,0.187227374,4,10
0.284541201,1,0.170124261,0.436139202,0.149131528,0.410826728,-1,0.1830928,0.143366749,4,11
0.293416089,1,0.24537232,0.533161646,0.170124261,0.436139202,-1,0.212043601,0.153525518,4,12
0.453331365,1,0.410830858,0.811368424,0.24537232,0.533161646,1,0.379339877,0.300675881,4,13
0.940607464,1,0.659349514,1.295063231,0.410830858,0.811368424,1,0.73819386,0.683306241,4,14
1.515438621,1,0.957759628,1.845272039,0.659349514,1.295063231,-1,1.200940294,1.292366386,4,15
2.135331235,1,1.338312328,2.420692837,0.957759628,1.845272039,-1,1.766943408,2.18980207,4,16
2.98065821,1,1.796544529,2.926347532,1.338312328,2.420692837,1,2.44662333,3.300412264,4,17
2.918344945,1,2.100449034,2.968694412,1.796544529,2.926347532,1,2.678236486,3.567273165,4,18
2.371198263,1,2.164870903,2.563891844,2.100449034,2.968694412,-1,2.41228715,3.035298076,4,19
2.151869736,1,2.194561677,2.134879682,2.164870903,2.563891844,-1,2.272780322,2.679072525,4,20
2.097735592,1,2.229975045,1.817347656,2.194561677,2.134879682,1,2.424543116,2.595930121,4,21
1.957623083,1,2.120595599,1.518501682,2.229975045,1.817347656,1,2.316724623,2.433049154,4,22
1.886841484,1,1.952222769,1.33674284,2.120595599,1.518501682,-1,2.041172722,2.203653276,4,23
2.105500993,1,1.9462255,1.346165456,1.952222769,1.33674284,-1,2.020771574,2.236013625,4,24
2.389035691,1,2.081858679,1.5125404,1.9462255,1.346165456,1,2.263252359,2.502996187,4,25
2.502711601,1,2.143681248,1.644397743,2.081858679,1.5125404,1,2.306009286,2.571162978,4,26
2.547989064,1,2.095653501,1.685440746,2.143681248,1.644397743,-1,2.118312085,2.372848254,4,27
2.677085058,1,2.13002258,1.783657332,2.095653501,1.685440746,-1,2.14786113,2.353515134,4,28
2.73408395,1,2.248781227,1.939733641,2.13002258,1.783657332,1,2.470418912,2.576281659,4,29
2.439447094,1,2.246501058,1.953951605,2.248781227,1.939733641,1,2.601311314,2.607739949,4,30
2.175941546,1,2.141790487,1.883664644,2.246501058,1.953951605,-1,2.489730348,2.44545811,4,31
2.401184464,1,2.156911782,2.006448152,2.141790487,1.883664644,-1,2.576220844,2.414682991,4,32
2.904017028,1,2.290083889,2.291142678,2.156911782,2.006448152,1,2.883096091,2.587996634,4,33
2.897439911,1,2.326517937,2.450298584,2.290083889,2.291142678,1,2.940014546,2.652993039,4,34
2.56659541,1,2.266498066,2.442673175,2.326517937,2.450298584,-1,2.692952766,2.585987192,4,35
2.483673227,1,2.294983181,2.526744186,2.266498066,2.442673175,-1,2.575128622,2.63652135,4,36
2.734923015,1,2.3946151,2.613524001,2.294983181,2.526744186,1,2.914910468,3.028152103,4,37
2.436960466,1,2.337319204,2.399870853,2.3946151,2.613524001,1,2.807690699,2.951728178,4,38
1.905386985,1,2.157478006,2.113638035,2.337319204,2.399870853,-1,2.353035762,2.431358722,4,39
1.984382802,1,2.101340197,2.091025333,2.157478006,2.113638035,-1,2.224579509,2.253926649,4,40
2.549850401,1,2.183280787,2.283311067,2.101340197,2.091025333,1,2.49526073,2.590644772,4,41
2.735625025,1,2.175192811,2.365761212,2.183280787,2.283311067,1,2.59758863,2.868194742,4,42
2.505216351,1,2.045020344,2.317296188,2.175192811,2.365761212,-1,2.340223468,2.688098933,4,43
2.348065967,1,1.961770099,2.285592164,2.045020344,2.317296188,-1,2.131629212,2.4061715,4,44
2.164640521,1,1.882903077,2.206255648,1.961770099,2.285592164,1,1.924800948,2.126323901,4,45
1.742429963,1,1.616248714,1.917961554,1.882903077,2.206255648,1,1.465788897,1.516960276,4,46
1.191728434,1,1.237338678,1.505199846,1.616248714,1.917961554,-1,0.941242088,0.97988765,4,47
0.840640585,1,0.912196202,1.170337704,1.237338678,1.505199846,-1,0.625124688,0.698990281,4,48
0.655439184,1,0.508626886,0.968073732,0.912196202,1.170337704,-1,0.522807503,0.425456456,5,1
0.560964994,1,0.440765904,0.815642176,0.508626886,0.968073732,-1,0.46141838,0.400904191,5,2
0.517009621,1,0.39550476,0.713095897,0.440765904,0.815642176,1,0.44225243,0.402615087,5,3
0.422151035,1,0.332972004,0.584782375,0.39550476,0.713095897,1,0.389609369,0.358691285,5,4
0.327824728,1,0.263441457,0.474397519,0.332972004,0.584782375,-1,0.314582041,0.289016421,5,5
0.28023253,1,0.216233438,0.411954934,0.263441457,0.474397519,-1,0.278555143,0.251503844,5,6
0.282736376,1,0.186752572,0.399301995,0.216233438,0.411954934,1,0.276332622,0.242767241,5,7
0.283046498,1,0.159045779,0.406637161,0.186752572,0.399301995,1,0.254568454,0.218380893,5,8
0.259068231,1,0.138416744,0.413054653,0.159045779,0.406637161,-1,0.215158052,0.17850719,5,9
0.272267276,1,0.143353586,0.439043612,0.138416744,0.413054653,-1,0.199242771,0.159275335,5,10
0.330064197,1,0.190343752,0.504793569,0.143353586,0.439043612,1,0.218825098,0.158438154,5,11
0.355162177,1,0.291851708,0.626053162,0.190343752,0.504793569,1,0.268587543,0.185087148,5,12
0.413062026,1,0.463780129,0.906316114,0.291851708,0.626053162,-1,0.410311729,0.309911482,5,13
0.806128932,1,0.76196246,1.46189714,0.463780129,0.906316114,-1,0.811748746,0.668949129,5,14
1.865457428,1,1.227117861,2.234034945,0.76196246,1.46189714,1,1.612295903,1.437589588,5,15
2.929633576,1,1.715906337,2.918800108,1.227117861,2.234034945,1,2.376919563,2.26762453,5,16
2.956094266,1,2.07099295,3.306366095,1.715906337,2.918800108,-1,2.611671692,2.588736373,5,17
2.897748074,1,2.39157732,3.358207954,2.07099295,3.306366095,-1,2.781719245,2.763116812,5,18
3.006056546,1,2.700440564,3.086666843,2.39157732,3.358207954,1,3.000835133,2.939205909,5,19
2.682348707,1,2.762875716,2.46909951,2.700440564,3.086666843,1,2.820489686,2.722816721,5,20
2.111566331,1,2.612231172,1.797776047,2.762875716,2.46909951,-1,2.4097082,2.204242651,5,21
2.066653152,1,2.56069387,1.513844615,2.612231172,1.797776047,-1,2.260328148,2.029184223,5,22
2.395419884,1,2.657927225,1.56473151,2.56069387,1.513844615,1,2.441007898,2.247682458,5,23
2.542803699,1,2.658826832,1.673882181,2.657927225,1.56473151,1,2.436017066,2.39080457,5,24
2.361626112,1,2.549655479,1.716775051,2.658826832,1.673882181,-1,2.23875441,2.307269397,5,25
2.461812958,1,2.578798313,1.893126136,2.549655479,1.716775051,-1,2.252599011,2.40206525,5,26
2.791032229,1,2.746469346,2.142745806,2.578798313,1.893126136,1,2.58842495,2.682316785,5,27
2.75170014,1,2.772270042,2.235087709,2.746469346,2.142745806,1,2.65333377,2.639003666,5,28
2.37308346,1,2.658424582,2.148370484,2.772270042,2.235087709,-1,2.31196388,2.25778053,5,29
2.295416014,1,2.688556786,2.118982773,2.658424582,2.148370484,-1,2.290627619,2.212828194,5,30
2.594962877,1,2.849163989,2.212815621,2.688556786,2.118982773,1,2.588467003,2.48403642,5,31
2.769036952,1,2.868060703,2.279486451,2.849163989,2.212815621,1,2.734560213,2.61697165,5,32
2.582381531,1,2.745806868,2.284692638,2.868060703,2.279486451,-1,2.56894364,2.499464353,5,33
2.673361976,1,2.782402651,2.46565533,2.745806868,2.284692638,-1,2.639493548,2.609646904,5,34
3.220785364,1,2.975638568,2.897121776,2.782402651,2.46565533,1,3.063272174,3.067431012,5,35
3.249390456,1,2.991774144,3.203307737,2.975638568,2.897121776,1,3.169853215,3.193398378,5,36
2.655094952,1,2.814324608,3.095691786,2.991774144,3.203307737,-1,2.73286019,2.757417615,5,37
2.408683893,1,2.733369258,2.851073426,2.814324608,3.095691786,-1,2.539397161,2.556030101,5,38
2.496640339,1,2.758949502,2.667400339,2.733369258,2.851073426,1,2.591407897,2.585208023,5,39
2.382083342,1,2.675065074,2.508457991,2.758949502,2.667400339,1,2.527369706,2.537211593,5,40
2.274916118,1,2.503712886,2.4809087,2.675065074,2.508457991,-1,2.388771145,2.439558087,5,41
2.560305137,1,2.443643089,2.709234244,2.503712886,2.4809087,-1,2.528075659,2.593179771,5,42
2.995694589,1,2.435504601,2.877536002,2.443643089,2.709234244,1,2.830929736,2.856768413,5,43
2.624317917,1,2.21068228,2.667100414,2.435504601,2.877536002,1,2.574248507,2.580215688,5,44
1.91776228,1,1.826999236,2.226504651,2.21068228,2.667100414,-1,1.944599939,1.919384856,5,45
1.513653919,1,1.501226974,1.896344403,1.826999236,2.226504651,-1,1.496528218,1.424178551,5,46
1.292412927,1,1.206877788,1.644381416,1.501226974,1.896344403,1,1.154357872,1.105273515,5,47
0.919964881,1,0.825407181,1.318454587,1.206877788,1.644381416,1,0.77996759,0.77017873,5,48
0.642696605,1,0.535404189,0.868965393,0.825407181,1.318454587,1,0.568857183,0.473246436,6,1
0.65714804,1,0.458017869,0.787672191,0.535404189,0.868965393,1,0.516539863,0.443033473,6,2
0.439611055,1,0.360510034,0.646048401,0.458017869,0.787672191,-1,0.445986388,0.383289258,6,3
0.312056305,1,0.291833123,0.565905777,0.360510034,0.646048401,-1,0.415617116,0.359682675,6,4
0.269577174,1,0.24833615,0.528921761,0.291833123,0.565905777,1,0.402904436,0.347967355,6,5
0.261950308,1,0.20414254,0.469993328,0.24833615,0.528921761,1,0.343926625,0.285930928,6,6
0.239798971,1,0.163169373,0.407219414,0.20414254,0.469993328,-1,0.267618078,0.218103281,6,7
0.234201776,1,0.140917609,0.386651079,0.163169373,0.407219414,-1,0.247215621,0.200883635,6,8
0.278817325,1,0.134997898,0.40337564,0.140917609,0.386651079,1,0.269952613,0.221392095,6,9
0.29976136,1,0.139156254,0.421021697,0.134997898,0.40337564,1,0.252120999,0.204019052,6,10
0.268277441,1,0.166571128,0.440292986,0.139156254,0.421021697,-1,0.207028459,0.15793384,6,11
0.263825523,1,0.251042313,0.534147441,0.166571128,0.440292986,-1,0.22842863,0.177672708,6,12
0.424996991,1,0.429812795,0.803187805,0.251042313,0.534147441,1,0.442773826,0.356693869,6,13
0.879076179,1,0.700446052,1.290751011,0.429812795,0.803187805,1,0.94653963,0.741468464,6,14
1.457496719,1,1.028587528,1.881911057,0.700446052,1.290751011,-1,1.626413825,1.238641199,6,15
2.164523382,1,1.442747108,2.495908149,1.028587528,1.881911057,-1,2.467673988,1.902115543,6,16
3.297642041,1,1.937950941,3.00668965,1.442747108,2.495908149,1,3.366759766,2.646481293,6,17
3.237193518,1,2.245716784,3.026717313,1.937950941,3.00668965,1,3.455781457,2.707409429,6,18
2.451195596,1,2.286490909,2.608226379,2.245716784,3.026717313,-1,2.925092685,2.285763883,6,19
2.110050702,1,2.295503669,2.202263225,2.286490909,2.608226379,-1,2.662521801,2.111063804,6,20
2.331900097,1,2.33703076,1.903899466,2.295503669,2.202263225,1,2.802266074,2.31170177,6,21
2.492553351,1,2.249452468,1.605840801,2.33703076,1.903899466,1,2.747606226,2.355499202,6,22
2.113745312,1,2.091736527,1.454825967,2.249452468,1.605840801,-1,2.504538746,2.264344365,6,23
2.019923174,1,2.089161533,1.523241315,2.091736527,1.454825967,-1,2.514038638,2.373603228,6,24
2.299590573,1,2.215955892,1.717729945,2.089161533,1.523241315,1,2.673791362,2.694926571,6,25
2.46053461,1,2.245708301,1.818339007,2.215955892,1.717729945,1,2.580587212,2.666643135,6,26
2.283300723,1,2.168596459,1.813713709,2.245708301,1.818339007,-1,2.435479294,2.427321356,6,27
2.355516216,1,2.200063787,1.852514647,2.168596459,1.813713709,-1,2.492504984,2.380849061,6,28
2.59989859,1,2.359200088,1.928627596,2.200063787,1.852514647,1,2.81924379,2.59632544,6,29
2.569182097,1,2.429451213,1.895986618,2.359200088,1.928627596,1,2.892329787,2.711906894,6,30
2.489290861,1,2.408484046,1.834480704,2.429451213,1.895986618,-1,2.595949055,2.509433465,6,31
2.6512123,1,2.519386057,1.987680777,2.408484046,1.834480704,-1,2.544143503,2.458279166,6,32
2.805465516,1,2.744146367,2.376556758,2.519386057,1.987680777,1,2.754451493,2.582071669,6,33
2.87738288,1,2.793184497,2.668230384,2.744146367,2.376556758,1,2.788593662,2.709146711,6,34
2.710527246,1,2.653831551,2.74634213,2.793184497,2.668230384,-1,2.664400375,2.722248846,6,35
