gmv,const,cnt_call,sum_online_time,cnt_call_lag,sum_online_time_lag,is_exp,cnt_answer,cnt_finish,date,time
2.92490032,1,2.890719953,1.99099475,2.731294362,1.863373998,1,2.615989919,2.695383836,1,27
2.873069483,1,2.907289568,2.025825573,2.890719953,1.99099475,1,2.563613675,2.622647463,1,28
2.556346581,1,2.818369646,2.078270192,2.907289568,2.025825573,-1,2.198344283,2.299272379,1,29
2.556097474,1,2.893573361,2.231227582,2.818369646,2.078270192,-1,2.149284884,2.266381166,1,30
2.87388928,1,3.140925935,2.462320028,2.893573361,2.231227582,1,2.434689099,2.504025447,1,31
3.052014203,1,3.297471974,2.745961549,3.140925935,2.462320028,1,2.690399825,2.662727686,1,32
2.954844053,1,3.312530737,3.057537288,3.297471974,2.745961549,-1,2.724096766,2.665698973,1,33
3.304258215,1,3.427407024,3.459120806,3.312530737,3.057537288,-1,3.058066596,2.963514783,1,34
4.177418495,1,3.614195075,3.88336472,3.427407024,3.459120806,1,3.778563168,3.635958518,1,35
3.860331777,1,3.507744927,3.858631217,3.614195075,3.88336472,1,3.626819202,3.479228377,1,36
3.03638126,1,3.157176345,3.40263761,3.507744927,3.858631217,-1,3.053357627,2.877255596,1,37
2.736386548,1,2.940763396,2.981817731,3.157176345,3.40263761,-1,2.801147996,2.610339897,1,38
2.805941514,1,2.870229346,2.628214046,2.940763396,2.981817731,1,2.838077307,2.544057811,1,39
2.659650248,1,2.761735731,2.494757431,2.870229346,2.628214046,1,2.682254237,2.481048093,1,40
2.605424841,1,2.648920045,2.723591734,2.761735731,2.494757431,-1,2.414924775,2.528250905,1,41
2.909976172,1,2.698254616,3.181485708,2.648920045,2.723591734,-1,2.493110291,2.810110501,1,42
3.486645196,1,2.786883639,3.468593789,2.698254616,3.181485708,1,2.843141999,3.095194251,1,43
2.950427026,1,2.568680747,3.031327459,2.786883639,3.468593789,1,2.634629922,2.636453207,1,44
2.34856842,1,2.135173576,2.414242014,2.568680747,3.031327459,-1,2.058619066,1.871896249,1,45
2.12837953,1,1.759511207,2.022404116,2.135173576,2.414242014,-1,1.594838011,1.377314658,1,46
1.782920722,1,1.3997843,1.727786719,1.759511207,2.022404116,1,1.233965562,1.098470719,1,47
1.242166309,1,0.951200847,1.48853841,1.3997843,1.727786719,1,0.846119108,0.836029681,1,48
0.721817351,1,0.570443717,0.981585276,0.951200847,1.48853841,1,0.564284735,0.469448715,2,1
0.618402844,1,0.483507439,0.841647135,0.570443717,0.981585276,1,0.502692655,0.451767446,2,2
0.46163017,1,0.382893075,0.674890413,0.483507439,0.841647135,-1,0.404338331,0.368204423,2,3
0.379750438,1,0.31472274,0.568389823,0.382893075,0.674890413,-1,0.358722944,0.327842462,2,4
0.361794286,1,0.269978038,0.513446657,0.31472274,0.568389823,1,0.350819762,0.318261424,2,5
0.305456855,1,0.22106723,0.451855379,0.269978038,0.513446657,1,0.310931306,0.275946759,2,6
0.254348433,1,0.175127992,0.389690852,0.22106723,0.451855379,-1,0.253032479,0.220931936,2,7
0.250665403,1,0.149581248,0.365149466,0.175127992,0.389690852,-1,0.235482039,0.199096001,2,8
0.281669946,1,0.140947076,0.376802652,0.149581248,0.365149466,1,0.238006492,0.197267255,2,9
0.29519379,1,0.141826221,0.392756019,0.140947076,0.376802652,1,0.217870614,0.176477016,2,10
0.286167427,1,0.16495907,0.409379691,0.141826221,0.392756019,-1,0.184953146,0.147086258,2,11
0.314210125,1,0.243868954,0.503279218,0.16495907,0.409379691,-1,0.219423295,0.170890285,2,12
0.4591613,1,0.416162155,0.777244678,0.243868954,0.503279218,1,0.426722845,0.33897522,2,13
0.860258811,1,0.67604846,1.267952551,0.416162155,0.777244678,1,0.862443226,0.729858717,2,14
1.408607406,1,0.985650048,1.876065941,0.67604846,1.267952551,-1,1.418108535,1.280050743,2,15
2.031715438,1,1.377951864,2.558727719,0.985650048,1.876065941,-1,2.085243573,2.010131231,2,16
2.850928421,1,1.846351324,3.176800289,1.377951864,2.558727719,1,2.850414538,2.856608229,2,17
2.872774947,1,2.153518967,3.205921597,1.846351324,3.176800289,1,3.060226117,3.093975383,2,18
2.378661491,1,2.220581415,2.730157365,2.153518967,3.205921597,-1,2.707813182,2.72527928,2,19
2.238906713,1,2.267190781,2.270543487,2.220581415,2.730157365,-1,2.485170283,2.454427494,2,20
2.3851857,1,2.333178136,1.981986931,2.267190781,2.270543487,1,2.479648255,2.423856032,2,21
2.210443032,1,2.244511945,1.710896569,2.333178136,1.981986931,1,2.352966077,2.23222391,2,22
1.967145399,1,2.0699272,1.528774159,2.244511945,1.710896569,-1,2.112061169,2.003350354,2,23
2.037017851,1,2.051999183,1.544298282,2.0699272,1.528774159,-1,2.134139917,2.080342626,2,24
2.395941547,1,2.182857986,1.688175631,2.051999183,1.544298282,1,2.389128016,2.449873083,2,25
2.477652006,1,2.232749863,1.759890318,2.182857986,1.688175631,1,2.43520291,2.524292058,2,26
2.301118861,1,2.176641053,1.783452274,2.232749863,1.759890318,-1,2.273180726,2.304074896,2,27
2.319858987,1,2.221634196,1.898394389,2.176641053,1.783452274,-1,2.307263463,2.297458489,2,28
2.521791344,1,2.37988164,2.040115925,2.221634196,1.898394389,1,2.540709356,2.482050199,2,29
2.445069395,1,2.433927801,2.050901182,2.37988164,2.040115925,1,2.537279818,2.448824821,2,30
2.224197623,1,2.384230398,2.010426837,2.433927801,2.050901182,-1,2.348437484,2.277628719,2,31
2.366707584,1,2.469180887,2.093872879,2.384230398,2.010426837,-1,2.420642506,2.375075055,2,32
2.846718472,1,2.682783144,2.332766427,2.469180887,2.093872879,1,2.798947485,2.733990657,2,33
2.987165909,1,2.749131394,2.568496215,2.682783144,2.332766427,1,2.9038096,2.873752694,2,34
2.720813997,1,2.64439257,2.708880741,2.749131394,2.568496215,-1,2.680203144,2.71389836,2,35
2.673444932,1,2.619502459,2.848167841,2.64439257,2.708880741,-1,2.713571497,2.765979011,2,36
2.826385973,1,2.669059833,2.908600007,2.619502459,2.848167841,1,2.968158454,3.013595329,2,37
2.534670567,1,2.548037643,2.633619741,2.669059833,2.908600007,1,2.775296511,2.80691652,2,38
2.044629318,1,2.306630841,2.270815336,2.548037643,2.633619741,-1,2.330713999,2.344121628,2,39
1.997444596,1,2.219748717,2.201121948,2.306630841,2.270815336,-1,2.245920767,2.285497789,2,40
2.404913282,1,2.296214726,2.373493192,2.219748717,2.201121948,1,2.578211887,2.685076613,2,41
2.648628597,1,2.280462847,2.472966173,2.296214726,2.373493192,1,2.725098775,2.86676146,2,42
2.48245188,1,2.120186325,2.43016718,2.280462847,2.472966173,-1,2.493251178,2.613237106,2,43
2.314742426,1,1.992239159,2.364053893,2.120186325,2.43016718,-1,2.33036507,2.365317495,2,44
2.112890392,1,1.874681852,2.244180727,1.992239159,2.364053893,1,2.153201619,2.083925019,2,45
1.685579611,1,1.584199552,1.890156057,1.874681852,2.244180727,1,1.650444138,1.531016275,2,46
1.177714135,1,1.197880562,1.465227171,1.584199552,1.890156057,-1,1.075231401,1.009920822,2,47
0.849230093,1,0.879457672,1.167325097,1.197880562,1.465227171,-1,0.682760877,0.696021597,2,48
0.666399713,1,0.512841171,0.917777625,0.879457672,1.167325097,-1,0.471397469,0.400366106,3,1
0.535556087,1,0.438006664,0.799072882,0.512841171,0.917777625,-1,0.446616359,0.39781844,3,2
0.465868544,1,0.38321618,0.744680878,0.438006664,0.799072882,1,0.429382115,0.387909849,3,3
0.392894809,1,0.31466274,0.659966391,0.38321618,0.744680878,1,0.363445462,0.324568787,3,4
0.322085186,1,0.244909829,0.546622217,0.31466274,0.659966391,-1,0.28222671,0.25116487,3,5
0.277640979,1,0.198846977,0.461402078,0.244909829,0.546622217,-1,0.256436651,0.226890197,3,6
0.26442432,1,0.168404639,0.425184643,0.198846977,0.461402078,1,0.264643596,0.230444405,3,7
0.2575276,1,0.136351207,0.431087213,0.168404639,0.425184643,1,0.247031711,0.211349678,3,8
0.22899972,1,0.110705219,0.451244503,0.136351207,0.431087213,-1,0.210824302,0.176655812,3,9
0.262797802,1,0.108945531,0.472982582,0.110705219,0.451244503,-1,0.187358728,0.156215232,3,10
0.340770472,1,0.13855334,0.49691254,0.108945531,0.472982582,1,0.18262573,0.146386078,3,11
0.361000495,1,0.204047399,0.541669597,0.13855334,0.49691254,1,0.210332756,0.163157564,3,12
0.434388443,1,0.318049542,0.703401523,0.204047399,0.541669597,-1,0.359106918,0.282641349,3,13
0.868024621,1,0.525109901,1.117254979,0.318049542,0.703401523,-1,0.789211241,0.645799807,3,14
1.835500927,1,0.864332385,1.814096238,0.525109901,1.117254979,1,1.645322206,1.432492922,3,15
2.633960434,1,1.242516298,2.478135992,0.864332385,1.814096238,1,2.517781318,2.356530225,3,16
2.54398633,1,1.547311007,2.741228138,1.242516298,2.478135992,-1,2.89937857,2.869536973,3,17
2.664545284,1,1.838580539,2.668529857,1.547311007,2.741228138,-1,3.098341208,3.123948838,3,18
2.972850824,1,2.110978263,2.447549359,1.838580539,2.668529857,1,3.24004676,3.239606994,3,19
2.640396266,1,2.143269454,2.116856001,2.110978263,2.447549359,1,2.933969973,2.861607513,3,20
1.983797076,1,1.969346357,1.855225918,2.143269454,2.116856001,-1,2.454835783,2.321132317,3,21
1.702614408,1,1.850190668,1.75932567,1.969346357,1.855225918,-1,2.37411128,2.196321672,3,22
2.00887442,1,1.84400645,1.840486685,1.850190668,1.75932567,1,2.531025155,2.354824088,3,23
2.069863244,1,1.812853248,1.864285904,1.84400645,1.840486685,1,2.394400018,2.306070162,3,24
1.965023221,1,1.751535304,1.786071796,1.812853248,1.864285904,-1,2.101547758,2.070753197,3,25
2.155631379,1,1.804377664,1.835695487,1.751535304,1.786071796,-1,2.125890599,2.141019155,3,26
2.512324234,1,1.981585292,2.0405113,1.804377664,1.835695487,1,2.449593151,2.475387559,3,27
2.535816073,1,2.075045957,2.116662267,1.981585292,2.0405113,1,2.601166658,2.533330049,3,28
2.28286144,1,2.028861415,2.047390123,2.075045957,2.116662267,-1,2.461279797,2.316474207,3,29
2.173068414,1,2.062397356,2.07960312,2.028861415,2.047390123,-1,2.57021451,2.377423159,3,30
2.314666292,1,2.214475175,2.128007877,2.062397356,2.07960312,1,2.921100392,2.714088563,3,31
2.642915465,1,2.25513574,2.053467956,2.214475175,2.128007877,1,2.935448337,2.788041876,3,32
2.687561569,1,2.187644104,1.934242396,2.25513574,2.053467956,-1,2.538287515,2.461969238,3,33
2.696974265,1,2.258335024,2.084735029,2.187644104,1.934242396,-1,2.468727158,2.438956029,3,34
2.903163893,1,2.447861034,2.492132218,2.258335024,2.084735029,1,2.85667717,2.874431625,3,35
2.857025412,1,2.464965539,2.663921859,2.447861034,2.492132218,1,2.952022436,3.009126241,3,36
2.486500954,1,2.290250648,2.525552818,2.464965539,2.663921859,-1,2.650470979,2.714070107,3,37
2.151054715,1,2.181083221,2.359257225,2.290250648,2.525552818,-1,2.534737295,2.567296256,3,38
2.278685222,1,2.173437933,2.244277514,2.181083221,2.359257225,1,2.602857191,2.613908085,3,39
2.298707825,1,2.080828256,2.197175858,2.173437933,2.244277514,1,2.465179173,2.500134291,3,40
2.26923418,1,1.914562381,2.220030115,2.080828256,2.197175858,-1,2.243607576,2.35738784,3,41
2.326641013,1,1.855656167,2.305882639,1.914562381,2.220030115,-1,2.327974803,2.475812896,3,42
2.685987162,1,1.874875526,2.364872841,1.855656167,2.305882639,1,2.621031627,2.746832186,3,43
2.570510605,1,1.755549291,2.122976805,1.874875526,2.364872841,1,2.394799425,2.450831771,3,44
1.845945638,1,1.501223778,1.807346612,1.755549291,2.122976805,-1,1.848695409,1.853133491,3,45
1.480346981,1,1.285535682,1.616244865,1.501223778,1.807346612,-1,1.466103944,1.42393037,3,46
1.314975564,1,1.113157099,1.476201186,1.285535682,1.616244865,1,1.147674253,1.099456756,3,47
0.91135503,1,0.874446404,1.20839996,1.113157099,1.476201186,1,0.763266509,0.762757902,3,48
0.704481054,1,0.548352509,0.853523939,0.874446404,1.20839996,1,0.532113681,0.465906729,4,1
0.622635468,1,0.446968084,0.821464409,0.548352509,0.853523939,1,0.499241624,0.438638717,4,2
0.446986496,1,0.33887717,0.641856769,0.446968084,0.821464409,-1,0.404550538,0.359607798,4,3
0.37421348,1,0.271261954,0.522927722,0.33887717,0.641856769,-1,0.353801291,0.323906098,4,4
0.352201236,1,0.232661092,0.471510262,0.271261954,0.522927722,1,0.339988108,0.312315421,4,5
0.301020127,1,0.193067406,0.427686555,0.232661092,0.471510262,1,0.30049468,0.274900361,4,6
0.248776886,1,0.15568188,0.372662052,0.193067406,0.427686555,-1,0.246193205,0.224385731,4,7
0.242197343,1,0.136470235,0.360558458,0.15568188,0.372662052,-1,0.227723926,0.201946094,4,8
0.277982844,1,0.134498141,0.38307016,0.136470235,0.360558458,1,0.228519684,0.197224446,4,9
0.292839013,1,0.145421493,0.390932144,0.134498141,0.38307016,1,0.211485601,0.174129119,4,10
0.287212368,1,0.184303601,0.393873412,0.145421493,0.390932144,-1,0.184277862,0.145032834,4,11
0.322361547,1,0.28826274,0.503483101,0.184303601,0.393873412,-1,0.222807942,0.166049017,4,12
0.457674667,1,0.498601916,0.822362228,0.28826274,0.503483101,1,0.411284679,0.328129372,4,13
0.887975679,1,0.809029297,1.409631867,0.498601916,0.822362228,1,0.805880543,0.71999881,4,14
1.594976236,1,1.17744344,2.195046621,0.809029297,1.409631867,-1,1.334798193,1.301660393,4,15
2.573730705,1,1.64390754,3.183161527,1.17744344,2.195046621,-1,1.96976388,2.047593072,4,16
3.565786878,1,2.214711921,4.116336018,1.64390754,3.183161527,1,2.668577857,2.823425359,4,17
3.460681855,1,2.602852462,4.233714907,2.214711921,4.116336018,1,2.854883138,2.98232452,4,18
2.730331034,1,2.719887176,3.452388958,2.602852462,4.233714907,-1,2.538253422,2.656643767,4,19
2.474465121,1,2.815289242,2.653919434,2.719887176,3.452388958,-1,2.370262763,2.478817754,4,20
2.507308369,1,2.940629484,2.05563513,2.815289242,2.653919434,1,2.4806286,2.491397217,4,21
2.426776895,1,2.862128413,1.647189384,2.940629484,2.05563513,1,2.406462387,2.258907432,4,22
2.135461619,1,2.656177446,1.433280534,2.862128413,1.647189384,-1,2.15939693,2.016920099,4,23
2.16322556,1,2.619161635,1.387702232,2.656177446,1.433280534,-1,2.190594179,2.119741635,4,24
2.588147162,1,2.733339406,1.464641531,2.619161635,1.387702232,1,2.509345302,2.503690406,4,25
2.666727802,1,2.73220248,1.504927008,2.733339406,1.464641531,1,2.638374596,2.591847646,4,26
2.411123092,1,2.618559976,1.619451711,2.73220248,1.504927008,-1,2.384870072,2.360010144,4,27
2.399615283,1,2.677391809,1.797524965,2.618559976,1.619451711,-1,2.349129279,2.34357537,4,28
2.61572198,1,2.914141997,1.970278023,2.677391809,1.797524965,1,2.483635813,2.481556971,4,29
2.554797534,1,3.027435925,2.097912587,2.914141997,1.970278023,1,2.405628528,2.385911073,4,30
2.34291894,1,2.972825535,2.218781228,3.027435925,2.097912587,-1,2.274905085,2.221582971,4,31
2.573849105,1,3.032518342,2.405292489,2.972825535,2.218781228,-1,2.442871695,2.34503512,4,32
3.127992974,1,3.212862784,2.676519343,3.032518342,2.405292489,1,2.935332532,2.763078674,4,33
3.348508137,1,3.225127047,2.913889364,3.212862784,2.676519343,1,3.124662665,2.991072623,4,34
3.108294758,1,3.081187603,3.072345018,3.225127047,2.913889364,-1,2.899556477,2.877810759,4,35
3.009315189,1,3.062665216,3.259032565,3.081187603,3.072345018,-1,2.929801505,2.969267562,4,36
3.05922792,1,3.13045585,3.330232029,3.062665216,3.259032565,1,3.096420152,3.164878697,4,37
2.682794073,1,2.989346584,3.025201209,3.13045585,3.330232029,1,2.801412114,2.878747176,4,38
2.171082131,1,2.711587996,2.606388197,2.989346584,3.025201209,-1,2.312645482,2.35540276,4,39
2.13260428,1,2.628280444,2.619603558,2.711587996,2.606388197,-1,2.241989067,2.30360957,4,40
2.639217639,1,2.757072632,3.018929544,2.628280444,2.619603558,1,2.674598867,2.763131522,4,41
3.095024782,1,2.780397281,3.231153082,2.757072632,3.018929544,1,2.860057398,2.916837181,4,42
2.809972016,1,2.632225338,3.022500819,2.780397281,3.231153082,-1,2.552664187,2.638635023,4,43
2.502216939,1,2.52364699,2.645854562,2.632225338,3.022500819,-1,2.284222341,2.327525906,4,44
2.196857746,1,2.397567897,2.263652852,2.52364699,2.645854562,1,2.098320367,1.979059923,4,45
1.776170244,1,1.979966741,1.895475915,2.397567897,2.263652852,1,1.598017869,1.386536604,4,46
1.22919652,1,1.399862048,1.592343324,1.979966741,1.895475915,-1,0.96478228,0.949396842,4,47
0.871249165,1,0.881127501,1.445370388,1.399862048,1.592343324,-1,0.602678763,0.719219299,4,48
0.665275054,1,0.541028627,0.912528193,0.881127501,1.445370388,-1,0.47796974,0.418477468,5,1
0.55836164,1,0.457330701,0.707893664,0.541028627,0.912528193,-1,0.435123572,0.401493281,5,2
0.512510566,1,0.39815361,0.579514467,0.457330701,0.707893664,1,0.431571104,0.406260047,5,3
0.430676683,1,0.324942556,0.489293324,0.39815361,0.579514467,1,0.394018575,0.364919901,5,4
0.328421095,1,0.24937014,0.424786021,0.324942556,0.489293324,-1,0.325657348,0.291783703,5,5
0.276894787,1,0.201752022,0.395168785,0.24937014,0.424786021,-1,0.292182137,0.255225422,5,6
0.27543204,1,0.173179015,0.396089526,0.201752022,0.395168785,1,0.29521136,0.248556294,5,7
0.274236393,1,0.145085108,0.385699384,0.173179015,0.396089526,1,0.271084407,0.21990131,5,8
0.255584971,1,0.123867649,0.370285509,0.145085108,0.385699384,-1,0.226800703,0.175428814,5,9
0.26616432,1,0.132905663,0.383900142,0.123867649,0.370285509,-1,0.20529714,0.153555144,5,10
0.332545678,1,0.193598041,0.446202184,0.132905663,0.383900142,1,0.216475075,0.153176839,5,11
0.368974877,1,0.320274176,0.56959744,0.193598041,0.446202184,1,0.262421174,0.180214108,5,12
0.408967332,1,0.520521163,0.834399849,0.320274176,0.56959744,-1,0.400713666,0.298343256,5,13
0.807336354,1,0.851952051,1.372267392,0.520521163,0.834399849,-1,0.79214843,0.648952592,5,14
1.973901906,1,1.356279677,2.167073618,0.851952051,1.372267392,1,1.579180974,1.438721915,5,15
3.150876131,1,1.85252843,2.833549537,1.356279677,2.167073618,1,2.284305682,2.296345488,5,16
3.158505511,1,2.1893832,3.118055197,1.85252843,2.833549537,-1,2.470047585,2.593639523,5,17
3.025010505,1,2.472543996,3.19040116,2.1893832,3.118055197,-1,2.636775537,2.75069011,5,18
3.029337386,1,2.72558717,3.101100106,2.472543996,3.19040116,1,2.884242222,2.908179881,5,19
2.723810909,1,2.721030272,2.653792139,2.72558717,3.101100106,1,2.708532873,2.686062772,5,20
2.298633888,1,2.516625096,2.113550258,2.721030272,2.653792139,-1,2.224043222,2.262006037,5,21
2.143848507,1,2.434201856,1.770419824,2.516625096,2.113550258,-1,2.113086465,2.089110546,5,22
2.469874562,1,2.515206839,1.663531001,2.434201856,1.770419824,1,2.318488825,2.252073819,5,23
2.587043967,1,2.530628514,1.597238717,2.515206839,1.663531001,1,2.36241427,2.304193503,5,24
2.323756354,1,2.45097082,1.531811408,2.530628514,1.597238717,-1,2.244166899,2.166097202,5,25
2.356327031,1,2.48377813,1.586196005,2.45097082,1.531811408,-1,2.376077962,2.209450341,5,26
2.66856677,1,2.62712849,1.737976304,2.48377813,1.586196005,1,2.737516954,2.487485435,5,27
2.6432925,1,2.634176251,1.878788086,2.62712849,1.737976304,1,2.779149658,2.470851013,5,28
2.33663131,1,2.514414166,1.980603972,2.634176251,1.878788086,-1,2.450438638,2.184224751,5,29
2.329521471,1,2.536961766,2.188066888,2.514414166,1.980603972,-1,2.354021555,2.18715052,5,30
2.604348051,1,2.723421762,2.481666714,2.536961766,2.188066888,1,2.536021735,2.4895523,5,31
2.804697365,1,2.824742635,2.593902204,2.723421762,2.481666714,1,2.562283246,2.639758009,5,32
2.658399271,1,2.797592137,2.546673139,2.824742635,2.593902204,-1,2.400662878,2.542311041,5,33
2.772113643,1,2.885858017,2.675404035,2.797592137,2.546673139,-1,2.585192526,2.699291972,5,34
3.341588577,1,3.074616051,3.034925575,2.885858017,2.675404035,1,3.170387632,3.17384998,5,35
3.223896074,1,3.058831173,3.201013535,3.074616051,3.034925575,1,3.281483529,3.180718918,5,36
2.573932426,1,2.860355116,2.981510909,3.058831173,3.201013535,-1,2.792286915,2.718892726,5,37
2.369936834,1,2.768249164,2.694357016,2.860355116,2.981510909,-1,2.522486415,2.51986344,5,38
2.518543982,1,2.804416663,2.530397301,2.768249164,2.694357016,1,2.537332688,2.563739599,5,39
2.388850761,1,2.743989435,2.492579384,2.804416663,2.530397301,1,2.495092511,2.539772986,5,40
2.266415026,1,2.61484538,2.511116813,2.743989435,2.492579384,-1,2.41806215,2.440568576,5,41
2.526319972,1,2.620963876,2.65748234,2.61484538,2.511116813,-1,2.593824092,2.562654519,5,42
3.001847661,1,2.689829083,2.936937366,2.620963876,2.65748234,1,2.913067428,2.841507701,5,43
2.684398766,1,2.498736814,2.922949667,2.689829083,2.936937366,1,2.668401209,2.558680445,5,44
1.976390447,1,2.065491931,2.575542881,2.498736814,2.922949667,-1,1.998797031,1.879613223,5,45
1.640532544,1,1.645890924,2.18666228,2.065491931,2.575542881,-1,1.48620878,1.367962756,5,46
1.355893745,1,1.255850454,1.767430718,1.645890924,2.18666228,1,1.104830625,1.080525551,5,47
0.892785412,1,0.776475224,1.222390319,1.255850454,1.767430718,1,0.711519936,0.754692841,5,48
0.4552888,1,0.497658453,0.896813996,0.776475224,1.222390319,1,0.524197936,0.432766691,6,1
0.379719076,1,0.432020967,0.753795762,0.497658453,0.896813996,1,0.489656078,0.449971698,6,2
0.285376421,1,0.344216872,0.588839839,0.432020967,0.753795762,-1,0.411511439,0.383339145,6,3
0.244899884,1,0.280849978,0.506416079,0.344216872,0.588839839,-1,0.380387287,0.324091917,6,4
0.236974776,1,0.240168036,0.49103739,0.280849978,0.506416079,1,0.368043521,0.306697262,6,5
0.197977674,1,0.199835133,0.461965791,0.240168036,0.49103739,1,0.319747916,0.274626277,6,6
0.151780025,1,0.162211493,0.427679207,0.199835133,0.461965791,-1,0.265563808,0.228968816,6,7
0.13472205,1,0.141374833,0.410574259,0.162211493,0.427679207,-1,0.251551374,0.212122422,6,8
0.152747788,1,0.133911167,0.40569999,0.141374833,0.410574259,1,0.253832269,0.217380596,6,9
0.163703057,1,0.13055779,0.384547599,0.133911167,0.40569999,1,0.228724765,0.190678382,6,10
0.150607775,1,0.142615907,0.369808865,0.13055779,0.384547599,-1,0.188849048,0.156402864,6,11
0.157216758,1,0.203081779,0.427855709,0.142615907,0.369808865,-1,0.20698271,0.176195075,6,12
0.208613572,1,0.348326461,0.64508378,0.203081779,0.427855709,1,0.412901319,0.333311928,6,13
0.351567311,1,0.576115272,1.06604695,0.348326461,0.64508378,1,0.916350231,0.727682978,6,14
0.647699297,1,0.85347014,1.598739449,0.576115272,1.06604695,-1,1.600227695,1.292497754,6,15
0.940746292,1,1.216859527,2.230726055,0.85347014,1.598739449,-1,2.419318816,2.041022878,6,16
1.386600045,1,1.657965387,2.78625265,1.216859527,2.230726055,1,3.355122244,3.094834954,6,17
1.482842638,1,1.95734967,2.812778679,1.657965387,2.78625265,1,3.661147922,3.487918087,6,18
1.302029096,1,2.030982615,2.316269435,1.95734967,2.812778679,-1,3.236125842,3.16618184,6,19
1.356010503,1,2.076620488,1.886233859,2.030982615,2.316269435,-1,2.927171536,2.886034867,6,20
1.592525428,1,2.137481107,1.686419252,2.076620488,1.886233859,1,2.853853994,2.802051078,6,21
1.61793411,1,2.045315974,1.558448531,2.137481107,1.686419252,1,2.596358308,2.454171591,6,22
1.683307645,1,1.846255655,1.480008361,2.045315974,1.558448531,-1,2.154988968,2.266594915,6,23
1.894494268,1,1.773500927,1.549951878,1.846255655,1.480008361,-1,2.06873747,2.348858899,6,24
2.254511238,1,1.849485558,1.703156735,1.773500927,1.549951878,1,2.362988444,2.453878782,6,25
2.400024884,1,1.903251308,1.762224046,1.849485558,1.703156735,1,2.40682997,2.268826957,6,26
2.250185944,1,1.902580129,1.720308499,1.903251308,1.762224046,-1,2.176441942,2.12234107,6,27
2.357395063,1,2.005442807,1.753776733,1.902580129,1.720308499,-1,2.177582517,2.253415788,6,28
2.744587981,1,2.209290556,1.858285981,2.005442807,1.753776733,1,2.554145911,2.605472748,6,29
2.801280014,1,2.300472971,1.817086974,2.209290556,1.858285981,1,2.796678222,2.655001795,6,30
2.480535709,1,2.257360768,1.699470945,2.300472971,1.817086974,-1,2.692243065,2.47691642,6,31
2.43517776,1,2.289676994,1.761279774,2.257360768,1.699470945,-1,2.688765821,2.548381047,6,32
2.729858743,1,2.397220913,2.004443906,2.289676994,1.761279774,1,2.957000158,2.906902493,6,33
2.791692595,1,2.38520951,2.185137582,2.397220913,2.004443906,1,2.918233061,2.934283185,6,34
