gmv,const,cnt_call,sum_online_time,cnt_call_lag,sum_online_time_lag,is_exp,cnt_answer,cnt_finish,date,time
2.255366906,1,2.265777881,1.69101399,2.393436792,1.962963826,1,2.358427739,2.290794681,4,22
2.037283264,1,2.019595797,1.492877164,2.265777881,1.69101399,-1,2.094868531,2.017546285,4,23
2.026957777,1,1.912259387,1.523171672,2.019595797,1.492877164,-1,2.099899636,2.054605151,4,24
2.288936596,1,1.944215932,1.768870405,1.912259387,1.523171672,1,2.324317924,2.436103406,4,25
2.265883694,1,1.909764882,2.004665923,1.944215932,1.768870405,1,2.233609992,2.519000018,4,26
2.10911577,1,1.828005733,2.1256689,1.909764882,2.004665923,-1,2.084840696,2.27835543,4,27
2.182918427,1,1.880993628,2.28853524,1.828005733,2.1256689,-1,2.209820096,2.256872182,4,28
2.421398787,1,2.075790065,2.409628284,1.880993628,2.28853524,1,2.471816181,2.390996015,4,29
2.432501779,1,2.219315398,2.207050901,2.075790065,2.409628284,1,2.496442275,2.394697215,4,30
2.170965523,1,2.274586709,1.869597887,2.219315398,2.207050901,-1,2.261387062,2.268657709,4,31
2.255765663,1,2.434222684,1.738496478,2.274586709,1.869597887,-1,2.331554414,2.407444763,4,32
2.615588781,1,2.691016479,1.943073559,2.434222684,1.738496478,1,2.746962419,2.747286661,4,33
2.774240788,1,2.768054058,2.361004038,2.691016479,1.943073559,1,2.824499448,2.819830266,4,34
2.782257721,1,2.637227381,2.797985254,2.768054058,2.361004038,-1,2.71898699,2.758923064,4,35
2.715626809,1,2.563889269,3.080814957,2.637227381,2.797985254,-1,2.693677574,2.749568156,4,36
2.824157693,1,2.56792068,3.020026245,2.563889269,3.080814957,1,2.909452549,2.945094918,4,37
2.50187395,1,2.432921713,2.491612729,2.56792068,3.020026245,1,2.747948143,2.776910898,4,38
2.027919753,1,2.207452158,2.0581492,2.432921713,2.491612729,-1,2.331696516,2.347551151,4,39
2.020329877,1,2.127584548,2.087915927,2.207452158,2.0581492,-1,2.258965574,2.31249881,4,40
2.339290259,1,2.194994132,2.45820271,2.127584548,2.087915927,1,2.596811279,2.731702697,4,41
2.675662936,1,2.163904779,2.662211579,2.194994132,2.45820271,1,2.694734943,2.798074214,4,42
2.527719983,1,2.027630959,2.587666566,2.163904779,2.662211579,-1,2.44928045,2.513047807,4,43
2.375150254,1,1.941604546,2.510277794,2.027630959,2.587666566,-1,2.263390566,2.293433303,4,44
2.206249146,1,1.849950135,2.375655836,1.941604546,2.510277794,1,2.084384926,2.035893041,4,45
1.696198479,1,1.553043101,1.932923979,1.849950135,2.375655836,1,1.62432009,1.544057504,4,46
1.135464097,1,1.161834932,1.386154082,1.553043101,1.932923979,-1,1.124593049,1.050488233,4,47
0.748537161,1,0.835428381,0.987219058,1.161834932,1.386154082,-1,0.738218519,0.709243964,4,48
0.604986957,1,0.541028627,0.912528193,0.835428381,0.987219058,-1,0.55821729,0.449200288,5,1
0.54945031,1,0.45946471,0.994768289,0.541028627,0.912528193,-1,0.50144128,0.414313535,5,2
0.517254747,1,0.404924786,1.011301075,0.45946471,0.994768289,1,0.471986098,0.401624597,5,3
0.38834383,1,0.342313603,0.853150529,0.404924786,1.011301075,1,0.395848051,0.346208605,5,4
0.316060847,1,0.278799049,0.635285586,0.342313603,0.853150529,-1,0.300124027,0.281598174,5,5
0.277198343,1,0.236253319,0.519151577,0.278799049,0.635285586,-1,0.255771863,0.240587416,5,6
0.291966628,1,0.2120648,0.47744642,0.236253319,0.519151577,1,0.236307787,0.230422191,5,7
0.299758533,1,0.185497356,0.454821009,0.2120648,0.47744642,1,0.212843555,0.21482055,5,8
0.255557738,1,0.158523111,0.424126025,0.185497356,0.454821009,-1,0.190156184,0.188887111,5,9
0.272434439,1,0.142495387,0.422731754,0.158523111,0.424126025,-1,0.18103797,0.176028037,5,10
0.292081626,1,0.136301653,0.437712712,0.142495387,0.422731754,1,0.189624148,0.178287988,5,11
0.304634899,1,0.136984042,0.482615981,0.136301653,0.437712712,1,0.219363877,0.201337443,5,12
0.436910552,1,0.16814469,0.635238699,0.136984042,0.482615981,-1,0.358078909,0.330524724,5,13
0.726878729,1,0.27189624,1.05978848,0.16814469,0.635238699,-1,0.766462023,0.702716723,5,14
1.084604898,1,0.491626347,1.872029906,0.27189624,1.05978848,1,1.564397031,1.393503295,5,15
1.308156098,1,0.816499943,2.750151811,0.491626347,1.872029906,1,2.431608182,2.136829988,5,16
1.381599519,1,1.163885313,3.160854952,0.816499943,2.750151811,-1,2.875088425,2.689567409,5,17
1.757089694,1,1.551431198,3.050370049,1.163885313,3.160854952,-1,3.099839283,3.041407428,5,18
2.388310372,1,1.944126379,2.554217389,1.551431198,3.050370049,1,3.217278969,3.203532686,5,19
2.266727045,1,2.075271656,1.897198144,1.944126379,2.554217389,1,2.902885023,2.818095826,5,20
1.70528424,1,1.932090064,1.389980277,2.075271656,1.897198144,-1,2.438380277,2.042523151,5,21
1.605323415,1,1.801840595,1.29086935,1.932090064,1.389980277,-1,2.258018543,1.854172649,5,22
1.799690576,1,1.747218496,1.448934902,1.801840595,1.29086935,1,2.452078495,2.166642942,5,23
1.807221166,1,1.64794434,1.616412482,1.747218496,1.448934902,1,2.404274283,2.378476254,5,24
1.707156025,1,1.546601517,1.721572499,1.64794434,1.616412482,-1,2.065129395,2.262248598,5,25
1.905192972,1,1.609853932,1.897233483,1.546601517,1.721572499,-1,1.918133924,2.431026908,5,26
2.542367078,1,1.808476662,2.186937534,1.609853932,1.897233483,1,2.05650256,2.807210127,5,27
2.594443392,1,1.940589556,2.148476352,1.808476662,2.186937534,1,2.098284014,2.790638129,5,28
2.038503266,1,1.967698545,1.754873207,1.940589556,2.148476352,-1,1.9779462,2.446551073,5,29
1.849955718,1,2.072370207,1.401706503,1.967698545,1.754873207,-1,2.1929009,2.348017136,5,30
2.310989682,1,2.262414342,1.306301765,2.072370207,1.401706503,1,2.722981766,2.504412673,5,31
2.494089251,1,2.305162715,1.497680021,2.262414342,1.306301765,1,3.049985755,2.538004682,5,32
2.381812181,1,2.200381598,1.826882076,2.305162715,1.497680021,-1,2.836512807,2.333263035,5,33
2.471074242,1,2.190872361,2.216509578,2.200381598,1.826882076,-1,2.681062831,2.360982436,5,34
2.822981445,1,2.307901881,2.532326549,2.190872361,2.216509578,1,2.804915881,2.834709248,5,35
2.878599503,1,2.303388151,2.549914836,2.307901881,2.532326549,1,2.63562661,3.020935535,5,36
2.457109437,1,2.099803128,2.371444964,2.303388151,2.549914836,-1,2.434676513,2.78720128,5,37
2.072351242,1,1.955518431,2.252670041,2.099803128,2.371444964,-1,2.516029505,2.62959114,5,38
2.022712217,1,1.887478785,2.241860479,1.955518431,2.252670041,1,2.668914205,2.622782693,5,39
2.063393592,1,1.705615184,2.071670327,1.887478785,2.241860479,1,2.500843126,2.500089788,5,40
1.956695725,1,1.471313433,1.89071669,1.705615184,2.071670327,-1,2.136751978,2.414654892,5,41
2.051923294,1,1.364987396,1.922162568,1.471313433,1.89071669,-1,2.166220476,2.699022485,5,42
2.544734648,1,1.374354628,1.951677764,1.364987396,1.922162568,1,2.519943576,2.973448147,5,43
2.384605275,1,1.372596438,1.712984388,1.374354628,1.951677764,1,2.384190139,2.639184235,5,44
1.778339479,1,1.322695952,1.303590641,1.372596438,1.712984388,-1,1.863287444,1.957100039,5,45
1.245869295,1,1.304220992,1.078918898,1.322695952,1.303590641,-1,1.555618071,1.499224294,5,46
1.227844021,1,1.291433623,1.136861897,1.304220992,1.078918898,1,1.263363114,1.130187639,5,47
1.079307761,1,1.186216774,1.267901458,1.291433623,1.136861897,1,0.838387734,0.807453582,5,48
0.738687687,1,0.551459104,1.163250776,1.186216774,1.267901458,1,0.607210538,0.468744196,6,1
0.636040803,1,0.468339155,0.959012302,0.551459104,1.163250776,1,0.526181529,0.453402106,6,2
0.472579487,1,0.376899463,0.816812358,0.468339155,0.959012302,-1,0.417082998,0.363702491,6,3
0.373045344,1,0.317677756,0.702036825,0.376899463,0.816812358,-1,0.367994861,0.322062876,6,4
0.365087198,1,0.279134964,0.61851922,0.317677756,0.702036825,1,0.356076167,0.314998664,6,5
0.303771744,1,0.232048283,0.518623646,0.279134964,0.61851922,1,0.315303541,0.273362278,6,6
0.255142337,1,0.183333691,0.434074568,0.232048283,0.518623646,-1,0.254288391,0.220973798,6,7
0.256111222,1,0.153569249,0.410266634,0.183333691,0.434074568,-1,0.231962957,0.198353589,6,8
0.288071478,1,0.143466954,0.417031459,0.153569249,0.410266634,1,0.23531946,0.196213326,6,9
0.296204046,1,0.146522217,0.409237848,0.143466954,0.417031459,1,0.218532597,0.175849022,6,10
0.287036173,1,0.176100432,0.404926729,0.146522217,0.409237848,-1,0.186099944,0.146790365,6,11
0.319081352,1,0.268484689,0.494294682,0.176100432,0.404926729,-1,0.219981925,0.170095664,6,12
0.456636354,1,0.46393315,0.809307407,0.268484689,0.494294682,1,0.432356554,0.336941533,6,13
0.887688209,1,0.755910706,1.387663507,0.46393315,0.809307407,1,0.873544914,0.729526911,6,14
1.565467446,1,1.110339097,2.098513178,0.755910706,1.387663507,-1,1.435654865,1.292678937,6,15
2.416431418,1,1.556646764,2.917423664,1.110339097,2.098513178,-1,2.123850778,2.027822766,6,16
3.37369531,1,2.093175196,3.672513925,1.556646764,2.917423664,1,2.886644994,2.83246315,6,17
3.300584041,1,2.439288804,3.700680152,2.093175196,3.672513925,1,3.084472207,3.025226133,6,18
2.613085139,1,2.511958251,3.075620474,2.439288804,3.700680152,-1,2.736541408,2.683291883,6,19
2.37335731,1,2.558238058,2.454245126,2.511958251,3.075620474,-1,2.533088133,2.46634798,6,20
2.449789893,1,2.623393309,2.027030739,2.558238058,2.454245126,1,2.567265843,2.466458524,6,21
2.298665393,1,2.5343132,1.692912435,2.623393309,2.027030739,1,2.445789941,2.26526186,6,22
2.061809189,1,2.36348686,1.505569496,2.5343132,1.692912435,-1,2.179729025,2.024854371,6,23
2.156266317,1,2.367418964,1.517065857,2.36348686,1.505569496,-1,2.19654767,2.110453726,6,24
2.561700403,1,2.519396299,1.63317677,2.367418964,1.517065857,1,2.472639821,2.496893563,6,25
2.647232774,1,2.556096921,1.715713692,2.519396299,1.63317677,1,2.531936908,2.586733457,6,26
2.393185592,1,2.466580233,1.745190806,2.556096921,1.715713692,-1,2.354415527,2.349023767,6,27
2.382204287,1,2.490795574,1.860150382,2.466580233,1.745190806,-1,2.360626866,2.33576003,6,28
2.6154333,1,2.647365439,2.049258528,2.490795574,1.860150382,1,2.552161079,2.493993766,6,29
2.550550657,1,2.699837025,2.127843457,2.647365439,2.049258528,1,2.530387882,2.438777913,6,30
2.303301236,1,2.640206972,2.134265247,2.699837025,2.127843457,-1,2.366264919,2.27840992,6,31
2.481443522,1,2.726344534,2.272864702,2.640206972,2.134265247,-1,2.479227936,2.384761062,6,32
3.016387169,1,2.93933827,2.577254263,2.726344534,2.272864702,1,2.911022579,2.761635101,6,33
3.198630179,1,2.991624374,2.806614166,2.93933827,2.577254263,1,3.051481591,2.954445462,6,34
