cnt_answer,gmv,sum_online_time,cnt_call,sum_online_time_lag,cnt_call_lag,cnt_finish,date,time
1.839219388,3.021451689,2.326787269,2.183574099,2.486980131,2.413122175,1.959477047,3,12
1.891914933,2.87287933,2.146312771,2.209544754,2.326787269,2.183574099,1.831786861,3,13
2.042988947,3.175160592,2.080266537,2.456427607,2.146312771,2.209544754,1.845133063,3,14
1.993609726,3.247231319,2.138297024,2.465842945,2.080266537,2.456427607,1.990911611,3,15
1.923096515,3.135160107,2.174839946,2.252351904,2.138297024,2.465842945,2.183169709,3,16
1.806024879,2.964255399,2.220643035,1.924196598,2.174839946,2.252351904,2.035413019,3,17
1.944416674,2.946260836,2.332568447,1.71240805,2.220643035,1.924196598,2.097591774,3,18
2.149018971,3.024200871,2.563529378,1.785062871,2.332568447,1.71240805,2.24031454,3,19
2.133856716,3.032675897,2.66827873,2.07327286,2.563529378,1.785062871,2.260244706,3,20
1.875658934,2.737654138,2.554113933,2.262502222,2.66827873,2.07327286,2.108890284,3,21
1.584422866,2.731946546,2.128637056,2.239530203,2.554113933,2.262502222,1.823618323,3,22
1.277771265,2.539247369,1.517697241,1.880981365,2.128637056,2.239530203,1.491410518,3,23
0.637268749,1.482515582,0.852318106,1.177144634,1.517697241,1.880981365,0.720882843,3,24
0.422067002,0.716942562,0.331981227,0.667248278,0.852318106,1.177144634,0.337404522,4,1
0.244984858,0.446329308,0.250460067,0.514047134,0.331981227,0.667248278,0.221713675,4,2
0.168266624,0.265172354,0.190282114,0.34719494,0.250460067,0.514047134,0.204351553,4,3
0.157140986,0.232573025,0.188017595,0.255662282,0.190282114,0.34719494,0.228539537,4,4
0.21938851,0.369331885,0.291869723,0.36989928,0.188017595,0.255662282,0.272134692,4,5
0.467851953,0.729790271,0.560977557,0.841410659,0.291869723,0.36989928,0.428078598,4,6
0.966278195,1.457797324,1.01219033,1.755757433,0.560977557,0.841410659,0.844650363,4,7
1.525235806,2.482853784,1.537595374,2.83268936,1.01219033,1.755757433,1.598343571,4,8
1.975933558,3.223831815,1.98458804,3.277436343,1.537595374,2.83268936,2.005076803,4,9
2.23160581,3.032578208,2.194507857,2.761927678,1.98458804,3.277436343,2.028754606,4,10
2.273019632,2.741437989,2.119875351,2.155930147,2.194507857,2.761927678,2.289403352,4,11
2.543881813,2.97249052,1.948651578,2.067195182,2.119875351,2.155930147,2.064598685,4,12
2.46391678,3.100015947,1.882460296,2.182389059,1.948651578,2.067195182,1.922103182,4,13
2.364817196,2.923461457,1.965981784,2.115243862,1.882460296,2.182389059,1.792131128,4,14
2.478495152,2.797461312,2.160047252,1.876653467,1.965981784,2.115243862,2.033213526,4,15
2.108869989,2.579199083,2.32679446,1.602012205,2.160047252,1.876653467,2.277276411,4,16
1.772909141,2.558060221,2.391003458,1.503476658,2.32679446,1.602012205,2.330128168,4,17
1.967371415,2.995833289,2.361631609,1.712681226,2.391003458,1.503476658,2.101483483,4,18
2.232689354,3.376792313,2.292349454,2.041647799,2.361631609,1.712681226,2.296333877,4,19
2.133175883,3.119715952,2.23794731,2.175814788,2.292349454,2.041647799,2.398298787,4,20
1.919528436,2.613680828,2.162562587,2.071594,2.23794731,2.175814788,2.062275477,4,21
1.753648868,2.342243914,1.906192112,1.76736856,2.162562587,2.071594,1.726450654,4,22
1.390278009,2.084583235,1.430196513,1.375436294,1.906192112,1.76736856,1.597050344,4,23
0.622429657,1.361529163,0.869068924,0.905630072,1.430196513,1.375436294,0.751333562,4,24
0.343826192,0.602958717,0.407648622,0.368174882,0.869068924,0.905630072,0.408571469,5,1
0.250262394,0.426433818,0.285809878,0.397308505,0.407648622,0.368174882,0.21533969,5,2
0.210359551,0.277550394,0.185583071,0.406514029,0.285809878,0.397308505,0.167502396,5,3
0.20789933,0.258400798,0.159339616,0.434710798,0.185583071,0.406514029,0.182209837,5,4
0.26318645,0.395468119,0.271209692,0.520561057,0.159339616,0.434710798,0.228513291,5,5
0.469316409,0.737957845,0.579892706,0.781472004,0.271209692,0.520561057,0.425515322,5,6
0.902128676,1.398224695,1.083024298,1.362779503,0.579892706,0.781472004,0.932044174,5,7
1.561104367,2.170223225,1.674936715,2.019667862,1.083024298,1.362779503,1.532380529,5,8
1.843267877,2.922387967,2.194136227,2.368148322,1.674936715,2.019667862,2.132624342,5,9
1.871095373,2.986478219,2.437024837,2.214486427,2.194136227,2.368148322,2.449261845,5,10
2.053508993,2.92666885,2.442927589,1.782871124,2.437024837,2.214486427,2.404388462,5,11
1.954143259,3.038966802,2.334120177,1.561085618,2.442927589,1.782871124,2.690476022,5,12
1.975339363,2.905489896,2.20206479,1.713111544,2.334120177,1.561085618,2.352111981,5,13
1.993729687,3.016607144,2.180907344,2.055959796,2.20206479,1.713111544,2.06019498,5,14
2.029559332,3.222069725,2.292054901,2.290187912,2.180907344,2.055959796,2.491891941,5,15
2.037629408,3.209916123,2.432679935,2.191089301,2.292054901,2.290187912,2.337479324,5,16
2.045299139,3.05155572,2.457780234,1.952511265,2.432679935,2.191089301,1.970137485,5,17
1.984975571,3.062596528,2.403743382,1.759655784,2.457780234,1.952511265,2.125764932,5,18
2.21567372,2.963798395,2.354823269,1.67174357,2.403743382,1.759655784,2.340252439,5,19
2.250060667,2.792608376,2.345504475,1.775523297,2.354823269,1.67174357,2.239179724,5,20
1.848091817,2.646378239,2.25645207,2.043537866,2.345504475,1.775523297,2.141775978,5,21
1.516866032,2.804067641,2.003430382,2.001563326,2.25645207,2.043537866,2.021318291,5,22
1.352748877,2.137794012,1.434811782,1.532145685,2.003430382,2.001563326,1.605138562,5,23
0.677455844,1.121155913,0.715730305,0.981847318,1.434811782,1.532145685,0.699765271,5,24
